cliente_id,codigo,genero,pais,fecha_registro
697,CL00000697,M,ES,2025-06-19
698,CL00000698,F,ES,2025-07-14
699,CL00000699,F,ES,2025-02-12
700,CL00000700,F,ES,2024-11-27
701,CL00000701,M,ES,2025-08-26
702,CL00000702,M,ES,2025-05-18
703,CL00000703,F,ES,2025-01-20
704,CL00000704,F,ES,2025-02-22
705,CL00000705,M,PT,2025-08-01
706,CL00000706,M,ES,2025-05-12
707,CL00000707,M,ES,2025-11-05
708,CL00000708,F,PT,2024-12-21
709,CL00000709,F,ES,2025-01-22
710,CL00000710,M,ES,2025-10-27
711,CL00000711,M,IT,2025-03-30
712,CL00000712,M,ES,2025-01-09
713,CL00000713,M,ES,2025-11-01
714,CL00000714,F,ES,2025-06-22
715,CL00000715,M,ES,2025-10-16
716,CL00000716,M,ES,2025-03-29
717,CL00000717,M,ES,2025-03-02
718,CL00000718,M,ES,2025-06-15
719,CL00000719,F,IT,2025-02-26
720,CL00000720,M,ES,2025-10-29
721,CL00000721,F,ES,2025-04-04
722,CL00000722,M,PT,2025-01-30
723,CL00000723,M,ES,2025-07-04
724,CL00000724,M,PT,2025-10-12
725,CL00000725,M,ES,2025-02-07
726,CL00000726,M,ES,2025-01-21
727,CL00000727,M,ES,2025-10-06
728,CL00000728,F,ES,2025-06-16
729,CL00000729,F,ES,2025-07-07
730,CL00000730,F,IT,2025-05-25
731,CL00000731,M,PT,2025-10-23
732,CL00000732,F,ES,2025-09-03
733,CL00000733,F,ES,2025-07-14
734,CL00000734,M,ES,2025-03-18
735,CL00000735,F,ES,2025-10-25
736,CL00000736,M,ES,2025-08-28
737,CL00000737,M,ES,2025-06-14
738,CL00000738,M,ES,2025-07-21
739,CL00000739,F,ES,2025-10-30
740,CL00000740,F,ES,2025-06-12
741,CL00000741,M,ES,2025-09-29
742,CL00000742,M,ES,2025-10-15
743,CL00000743,F,ES,2025-03-02
744,CL00000744,F,ES,2024-12-18
745,CL00000745,M,ES,2025-03-26
746,CL00000746,M,PT,2025-03-01
747,CL00000747,M,ES,2025-07-22
748,CL00000748,M,ES,2025-06-19
749,CL00000749,F,ES,2025-09-12
750,CL00000750,M,ES,2024-12-27
751,CL00000751,F,ES,2024-11-12
752,CL00000752,F,ES,2025-09-28
753,CL00000753,M,ES,2025-07-26
754,CL00000754,F,ES,2025-05-25
755,CL00000755,F,ES,2025-04-13
756,CL00000756,F,ES,2025-08-25
757,CL00000757,M,ES,2025-04-13
758,CL00000758,M,ES,2024-12-06
759,CL00000759,F,ES,2025-04-07
760,CL00000760,F,ES,2024-11-08
761,CL00000761,F,ES,2025-05-08
762,CL00000762,F,ES,2025-07-22
763,CL00000763,M,ES,2025-08-20
764,CL00000764,M,ES,2025-10-12
765,CL00000765,F,PT,2025-01-19
766,CL00000766,M,ES,2025-02-22
767,CL00000767,M,ES,2025-05-31
768,CL00000768,M,ES,2025-03-06
769,CL00000769,M,PT,2025-04-24
770,CL00000770,M,ES,2025-03-31
771,CL00000771,M,ES,2024-11-15
772,CL00000772,M,ES,2025-09-03
773,CL00000773,M,ES,2025-01-10
774,CL00000774,F,PT,2025-08-02
775,CL00000775,F,ES,2025-02-15
776,CL00000776,M,ES,2024-11-09
777,CL00000777,F,PT,2025-01-25
778,CL00000778,M,ES,2025-09-18
779,CL00000779,F,ES,2025-07-22
780,CL00000780,F,ES,2024-12-20
781,CL00000781,M,IT,2025-10-11
782,CL00000782,F,ES,2025-06-03
783,CL00000783,F,IT,2025-01-02
784,CL00000784,M,ES,2025-09-09
785,CL00000785,M,PT,2025-08-31
786,CL00000786,F,ES,2025-05-05
787,CL00000787,M,ES,2025-06-10
788,CL00000788,F,ES,2024-12-01
789,CL00000789,F,ES,2025-01-18
790,CL00000790,F,IT,2025-02-20
791,CL00000791,M,ES,2025-11-01
792,CL00000792,M,ES,2025-08-27
793,CL00000793,M,ES,2025-06-01
794,CL00000794,F,ES,2025-01-10
795,CL00000795,M,ES,2024-12-24
796,CL00000796,F,PT,2025-06-28
797,CL00000797,M,ES,2025-03-06
798,CL00000798,F,ES,2025-03-25
799,CL00000799,F,ES,2024-11-30
800,CL00000800,M,ES,2025-08-25
801,CL00000801,M,PT,2025-07-26
802,CL00000802,F,ES,2025-06-20
803,CL00000803,M,ES,2025-04-17
804,CL00000804,F,ES,2025-08-27
805,CL00000805,M,ES,2025-02-17
806,CL00000806,M,ES,2025-10-06
807,CL00000807,F,ES,2025-02-17
808,CL00000808,F,ES,2025-10-15
809,CL00000809,F,PT,2024-11-10
810,CL00000810,F,ES,2025-08-15
811,CL00000811,M,ES,2025-03-09
812,CL00000812,M,ES,2025-05-13
813,CL00000813,F,ES,2025-02-10
814,CL00000814,F,ES,2025-05-13
815,CL00000815,F,IT,2025-08-14
816,CL00000816,F,ES,2025-10-30
817,CL00000817,M,ES,2025-06-03
818,CL00000818,M,ES,2025-09-09
819,CL00000819,F,ES,2025-03-21
820,CL00000820,F,PT,2025-07-05
821,CL00000821,M,ES,2025-03-30
822,CL00000822,M,ES,2024-11-19
823,CL00000823,M,ES,2025-03-29
824,CL00000824,M,ES,2025-02-28
825,CL00000825,M,ES,2025-07-31
826,CL00000826,M,ES,2025-08-01
827,CL00000827,M,ES,2025-03-10
828,CL00000828,F,ES,2025-03-12
829,CL00000829,F,PT,2025-07-15
830,CL00000830,F,ES,2025-07-24
831,CL00000831,F,ES,2025-05-11
832,CL00000832,M,ES,2025-01-03
833,CL00000833,F,ES,2025-07-21
834,CL00000834,M,ES,2025-05-31
835,CL00000835,F,ES,2025-07-01
836,CL00000836,F,ES,2025-04-27
837,CL00000837,F,ES,2025-03-29
838,CL00000838,M,ES,2025-07-04
839,CL00000839,M,ES,2025-01-08
840,CL00000840,F,ES,2025-09-05
841,CL00000841,F,ES,2025-02-07
842,CL00000842,M,ES,2025-05-26
843,CL00000843,M,ES,2025-05-28
844,CL00000844,F,ES,2025-07-16
845,CL00000845,M,ES,2025-04-15
846,CL00000846,F,ES,2025-01-28
847,CL00000847,M,ES,2025-06-09
848,CL00000848,F,PT,2024-12-15
849,CL00000849,M,ES,2025-08-31
850,CL00000850,M,ES,2025-10-03
851,CL00000851,F,IT,2025-02-22
852,CL00000852,F,ES,2025-05-12
853,CL00000853,M,PT,2025-01-13
854,CL00000854,M,ES,2025-10-01
855,CL00000855,F,ES,2025-07-10
856,CL00000856,M,PT,2025-10-29
857,CL00000857,M,ES,2025-11-05
858,CL00000858,F,ES,2025-03-30
859,CL00000859,M,ES,2025-02-05
860,CL00000860,M,ES,2025-04-20
861,CL00000861,F,ES,2025-06-17
862,CL00000862,F,IT,2025-10-17
863,CL00000863,F,ES,2025-06-06
864,CL00000864,F,ES,2025-10-01
865,CL00000865,F,ES,2025-05-30
866,CL00000866,F,ES,2024-11-30
867,CL00000867,M,ES,2025-08-31
868,CL00000868,F,ES,2025-03-05
869,CL00000869,M,ES,2025-04-09
870,CL00000870,F,ES,2025-11-03
871,CL00000871,F,ES,2024-12-30
872,CL00000872,F,IT,2025-04-08
873,CL00000873,M,PT,2025-02-15
874,CL00000874,M,ES,2025-06-03
875,CL00000875,M,ES,2025-10-23
876,CL00000876,F,ES,2025-01-11
877,CL00000877,M,ES,2025-01-21
878,CL00000878,M,ES,2025-07-13
879,CL00000879,F,ES,2025-10-01
880,CL00000880,F,ES,2025-01-31
881,CL00000881,F,ES,2025-10-24
882,CL00000882,F,ES,2025-08-11
883,CL00000883,M,ES,2025-09-21
884,CL00000884,F,ES,2025-10-09
885,CL00000885,M,ES,2025-07-09
886,CL00000886,F,ES,2025-03-21
887,CL00000887,F,ES,2025-09-01
888,CL00000888,M,ES,2025-04-12
889,CL00000889,F,ES,2025-09-26
890,CL00000890,M,ES,2024-11-21
891,CL00000891,M,IT,2025-05-16
892,CL00000892,M,ES,2025-06-27
893,CL00000893,F,ES,2025-05-02
894,CL00000894,F,ES,2025-04-23
895,CL00000895,F,ES,2025-07-03
896,CL00000896,M,ES,2025-07-20
897,CL00000897,F,ES,2024-11-24
898,CL00000898,F,ES,2024-12-09
899,CL00000899,M,ES,2025-09-30
900,CL00000900,F,ES,2025-06-07
901,CL00000901,F,ES,2025-11-03
902,CL00000902,M,ES,2024-12-16
903,CL00000903,M,PT,2025-09-22
904,CL00000904,M,ES,2025-07-17
905,CL00000905,M,ES,2025-07-26
906,CL00000906,M,ES,2025-08-17
907,CL00000907,F,PT,2025-07-28
908,CL00000908,F,PT,2025-09-08
909,CL00000909,F,ES,2025-07-07
910,CL00000910,M,ES,2025-03-25
911,CL00000911,F,ES,2025-03-31
912,CL00000912,M,ES,2024-11-22
913,CL00000913,F,ES,2025-04-18
914,CL00000914,M,ES,2025-04-09
915,CL00000915,M,ES,2024-11-17
916,CL00000916,F,ES,2025-05-07
917,CL00000917,M,ES,2025-10-12
918,CL00000918,M,ES,2024-12-27
919,CL00000919,M,IT,2025-05-11
920,CL00000920,F,ES,2025-06-15
921,CL00000921,M,ES,2025-10-29
922,CL00000922,F,PT,2025-04-02
923,CL00000923,M,ES,2025-04-14
924,CL00000924,F,ES,2025-06-02
925,CL00000925,F,PT,2025-02-28
926,CL00000926,M,ES,2025-10-25
927,CL00000927,F,ES,2025-02-07
928,CL00000928,M,PT,2025-10-02
929,CL00000929,F,ES,2024-11-19
930,CL00000930,F,ES,2024-12-26
931,CL00000931,M,ES,2025-07-29
932,CL00000932,F,ES,2025-08-13
933,CL00000933,F,PT,2025-02-25
934,CL00000934,M,ES,2025-10-23
935,CL00000935,M,ES,2025-10-06
936,CL00000936,M,ES,2025-01-07
937,CL00000937,F,ES,2025-04-20
938,CL00000938,F,ES,2025-09-05
939,CL00000939,F,ES,2025-02-08
940,CL00000940,F,ES,2024-12-21
941,CL00000941,F,ES,2025-05-15
942,CL00000942,M,PT,2025-09-23
943,CL00000943,F,ES,2024-12-20
944,CL00000944,M,ES,2025-09-28
945,CL00000945,F,PT,2025-10-24
946,CL00000946,F,ES,2024-11-29
947,CL00000947,F,ES,2025-07-19
948,CL00000948,M,ES,2024-12-31
949,CL00000949,M,ES,2025-10-25
950,CL00000950,F,ES,2025-06-28
951,CL00000951,F,PT,2025-09-28
952,CL00000952,F,ES,2025-05-21
953,CL00000953,M,ES,2025-01-08
954,CL00000954,F,ES,2024-12-29
955,CL00000955,F,ES,2025-06-17
956,CL00000956,M,IT,2025-06-28
957,CL00000957,M,ES,2025-07-26
958,CL00000958,F,ES,2025-04-29
959,CL00000959,F,ES,2025-04-27
960,CL00000960,F,PT,2024-11-22
961,CL00000961,F,ES,2024-12-11
962,CL00000962,F,ES,2025-10-17
963,CL00000963,M,ES,2025-07-28
964,CL00000964,F,ES,2025-11-03
965,CL00000965,M,ES,2025-03-11
966,CL00000966,M,ES,2025-05-23
967,CL00000967,M,ES,2024-12-28
968,CL00000968,F,ES,2025-09-20
969,CL00000969,M,ES,2025-10-01
970,CL00000970,F,ES,2024-12-13
971,CL00000971,M,ES,2025-01-31
972,CL00000972,M,ES,2024-11-19
973,CL00000973,M,ES,2025-01-30
974,CL00000974,F,ES,2025-04-24
975,CL00000975,M,PT,2024-12-17
976,CL00000976,M,ES,2025-08-31
977,CL00000977,M,ES,2025-01-02
978,CL00000978,F,ES,2025-06-22
979,CL00000979,M,ES,2025-01-26
980,CL00000980,F,ES,2025-09-29
981,CL00000981,M,ES,2025-01-17
982,CL00000982,F,ES,2025-02-13
983,CL00000983,F,ES,2025-06-18
984,CL00000984,F,ES,2025-05-12
985,CL00000985,F,ES,2024-12-27
986,CL00000986,F,ES,2024-12-10
987,CL00000987,M,ES,2025-02-26
988,CL00000988,F,ES,2025-02-27
989,CL00000989,F,ES,2024-11-26
990,CL00000990,F,PT,2025-03-11
991,CL00000991,F,PT,2025-06-27
992,CL00000992,M,ES,2024-11-26
993,CL00000993,F,IT,2025-10-28
994,CL00000994,F,ES,2025-05-12
995,CL00000995,F,ES,2024-12-07
996,CL00000996,F,ES,2024-12-13
997,CL00000997,F,ES,2025-06-25
998,CL00000998,F,ES,2025-01-10
999,CL00000999,F,ES,2025-03-09
1000,CL00001000,M,ES,2025-09-09
1001,CL00001001,M,ES,2025-03-07
1002,CL00001002,M,ES,2025-08-15
1003,CL00001003,F,ES,2024-11-07
1004,CL00001004,F,ES,2025-10-05
1005,CL00001005,F,ES,2025-03-16
1006,CL00001006,F,ES,2025-06-02
1007,CL00001007,F,ES,2025-05-22
1008,CL00001008,F,ES,2025-10-23
1009,CL00001009,F,ES,2025-01-07
1010,CL00001010,F,ES,2025-09-23
1011,CL00001011,M,ES,2025-02-15
1012,CL00001012,F,ES,2025-08-29
1013,CL00001013,F,ES,2025-04-06
1014,CL00001014,F,ES,2025-10-04
1015,CL00001015,M,ES,2025-06-17
1016,CL00001016,F,ES,2025-10-16
1017,CL00001017,F,IT,2025-10-11
1018,CL00001018,M,ES,2025-03-02
1019,CL00001019,M,ES,2024-12-09
1020,CL00001020,F,ES,2025-04-11
1021,CL00001021,M,PT,2025-05-17
1022,CL00001022,M,ES,2025-05-04
1023,CL00001023,M,ES,2024-11-19
1024,CL00001024,M,ES,2025-03-25
1025,CL00001025,F,ES,2025-01-22
1026,CL00001026,M,ES,2025-10-09
1027,CL00001027,F,ES,2025-04-25
1028,CL00001028,F,ES,2025-05-08
1029,CL00001029,M,ES,2025-06-20
1030,CL00001030,M,ES,2025-07-21
1031,CL00001031,M,ES,2025-11-02
1032,CL00001032,F,ES,2025-01-16
1033,CL00001033,M,ES,2025-04-13
1034,CL00001034,M,ES,2025-01-16
1035,CL00001035,F,ES,2025-07-01
1036,CL00001036,F,ES,2025-01-04
1037,CL00001037,F,ES,2024-12-25
1038,CL00001038,M,ES,2024-12-08
1039,CL00001039,M,ES,2025-10-09
1040,CL00001040,F,ES,2024-12-26
1041,CL00001041,M,ES,2025-09-18
1042,CL00001042,M,ES,2025-04-20
1043,CL00001043,F,ES,2024-11-16
1044,CL00001044,M,ES,2025-06-18
1045,CL00001045,F,PT,2025-09-29
1046,CL00001046,F,ES,2024-11-19
1047,CL00001047,M,ES,2025-08-23
1048,CL00001048,M,PT,2025-01-01
1049,CL00001049,F,ES,2025-06-23
1050,CL00001050,M,IT,2025-07-05
1051,CL00001051,M,ES,2025-08-26
1052,CL00001052,M,PT,2025-07-27
1053,CL00001053,M,ES,2025-04-19
1054,CL00001054,M,ES,2025-09-05
1055,CL00001055,F,ES,2025-01-03
1056,CL00001056,F,PT,2025-09-22
1057,CL00001057,F,ES,2025-05-24
1058,CL00001058,M,ES,2025-09-29
1059,CL00001059,F,ES,2024-11-14
1060,CL00001060,F,ES,2025-10-11
1061,CL00001061,F,ES,2024-12-23
1062,CL00001062,M,ES,2025-05-19
1063,CL00001063,M,ES,2025-04-22
1064,CL00001064,M,PT,2025-04-21
1065,CL00001065,M,ES,2025-01-08
1066,CL00001066,M,ES,2025-06-28
1067,CL00001067,M,IT,2025-07-30
1068,CL00001068,F,ES,2024-12-24
1069,CL00001069,F,ES,2025-02-07
1070,CL00001070,F,ES,2025-06-30
1071,CL00001071,F,ES,2025-05-24
1072,CL00001072,F,ES,2025-02-09
1073,CL00001073,F,ES,2025-06-09
1074,CL00001074,M,ES,2025-01-26
1075,CL00001075,M,ES,2025-07-17
1076,CL00001076,F,ES,2025-09-22
1077,CL00001077,M,ES,2025-06-26
1078,CL00001078,F,ES,2024-12-11
1079,CL00001079,F,ES,2024-12-26
1080,CL00001080,F,ES,2025-09-16
1081,CL00001081,F,ES,2025-07-20
1082,CL00001082,F,ES,2025-04-01
1083,CL00001083,F,ES,2025-09-02
1084,CL00001084,M,ES,2025-08-12
1085,CL00001085,M,ES,2024-11-21
1086,CL00001086,F,PT,2025-05-11
1087,CL00001087,F,PT,2024-12-20
1088,CL00001088,F,ES,2024-11-24
1089,CL00001089,M,ES,2025-02-13
1090,CL00001090,M,PT,2025-05-08
1091,CL00001091,F,ES,2025-03-06
1092,CL00001092,M,IT,2025-08-28
1093,CL00001093,F,ES,2025-04-19
1094,CL00001094,M,ES,2025-07-11
1095,CL00001095,M,IT,2025-08-25
1096,CL00001096,M,ES,2025-05-19
1097,CL00001097,M,PT,2025-09-21
1098,CL00001098,M,ES,2025-04-17
1099,CL00001099,M,ES,2025-05-21
1100,CL00001100,F,ES,2025-05-29
1101,CL00001101,F,ES,2025-01-09
1102,CL00001102,F,PT,2025-09-12
1103,CL00001103,F,IT,2025-09-23
1104,CL00001104,M,ES,2025-07-15
1105,CL00001105,M,ES,2025-08-12
1106,CL00001106,F,ES,2025-10-05
1107,CL00001107,M,ES,2025-04-03
1108,CL00001108,F,ES,2025-02-03
1109,CL00001109,M,ES,2025-03-27
1110,CL00001110,F,ES,2025-07-13
1111,CL00001111,F,PT,2025-09-28
1112,CL00001112,F,ES,2025-01-23
1113,CL00001113,F,ES,2025-09-18
1114,CL00001114,F,IT,2025-03-06
1115,CL00001115,M,ES,2024-11-18
1116,CL00001116,M,PT,2025-04-10
1117,CL00001117,F,ES,2025-02-05
1118,CL00001118,M,ES,2025-02-04
1119,CL00001119,M,IT,2024-11-20
1120,CL00001120,F,ES,2025-11-02
1121,CL00001121,M,PT,2025-09-29
1122,CL00001122,M,ES,2024-12-17
1123,CL00001123,F,ES,2025-06-27
1124,CL00001124,M,ES,2025-07-25
1125,CL00001125,M,ES,2025-03-06
1126,CL00001126,M,ES,2025-07-03
1127,CL00001127,M,ES,2025-08-12
1128,CL00001128,F,ES,2025-02-19
1129,CL00001129,F,ES,2025-07-22
1130,CL00001130,F,PT,2025-09-13
1131,CL00001131,F,PT,2025-05-08
1132,CL00001132,M,ES,2025-02-22
1133,CL00001133,F,ES,2025-08-12
1134,CL00001134,M,ES,2024-12-19
1135,CL00001135,F,ES,2025-06-04
1136,CL00001136,M,IT,2024-12-17
1137,CL00001137,M,PT,2025-01-23
1138,CL00001138,M,ES,2025-02-06
1139,CL00001139,M,ES,2025-03-12
1140,CL00001140,F,ES,2025-03-23
1141,CL00001141,F,ES,2025-01-20
1142,CL00001142,M,ES,2025-03-12
1143,CL00001143,M,ES,2025-03-29
1144,CL00001144,F,ES,2025-09-12
1145,CL00001145,F,IT,2025-06-25
1146,CL00001146,M,ES,2025-09-14
1147,CL00001147,F,ES,2025-04-13
1148,CL00001148,M,ES,2024-11-25
1149,CL00001149,F,ES,2025-07-03
1150,CL00001150,M,ES,2025-09-30
1151,CL00001151,M,ES,2025-10-15
1152,CL00001152,M,ES,2025-10-18
1153,CL00001153,F,ES,2025-05-03
1154,CL00001154,F,ES,2025-01-28
1155,CL00001155,M,ES,2025-08-08
1156,CL00001156,M,ES,2025-09-09
1157,CL00001157,M,ES,2025-07-07
1158,CL00001158,M,ES,2025-08-17
1159,CL00001159,M,ES,2025-04-16
1160,CL00001160,F,IT,2025-01-29
1161,CL00001161,F,ES,2025-06-04
1162,CL00001162,F,ES,2025-08-28
1163,CL00001163,M,ES,2024-11-21
1164,CL00001164,F,ES,2024-11-25
1165,CL00001165,M,ES,2024-11-13
1166,CL00001166,M,ES,2024-11-24
1167,CL00001167,F,PT,2025-06-10
1168,CL00001168,M,ES,2025-10-25
1169,CL00001169,M,ES,2024-12-28
1170,CL00001170,M,ES,2025-03-21
1171,CL00001171,M,ES,2025-04-26
1172,CL00001172,F,ES,2025-10-24
1173,CL00001173,M,ES,2025-01-26
1174,CL00001174,M,PT,2025-09-22
1175,CL00001175,M,ES,2025-10-23
1176,CL00001176,M,ES,2025-08-04
1177,CL00001177,F,ES,2024-12-09
1178,CL00001178,F,ES,2025-09-26
1179,CL00001179,M,ES,2024-12-30
1180,CL00001180,F,ES,2025-07-13
1181,CL00001181,F,ES,2025-08-11
1182,CL00001182,F,ES,2025-06-28
1183,CL00001183,F,ES,2024-11-22
1184,CL00001184,M,PT,2025-02-06
1185,CL00001185,F,ES,2025-04-28
1186,CL00001186,F,ES,2024-12-01
1187,CL00001187,F,PT,2025-10-26
1188,CL00001188,M,ES,2025-06-30
1189,CL00001189,M,ES,2025-05-02
1190,CL00001190,M,ES,2025-05-07
1191,CL00001191,M,ES,2025-08-02
1192,CL00001192,M,ES,2025-08-06
1193,CL00001193,F,PT,2025-05-08
1194,CL00001194,M,ES,2025-11-05
1195,CL00001195,M,ES,2025-06-12
1196,CL00001196,M,ES,2025-07-18
1197,CL00001197,M,ES,2025-05-27
1198,CL00001198,F,ES,2025-03-17
1199,CL00001199,M,PT,2025-04-25
1200,CL00001200,M,ES,2024-12-14
1201,CL00001201,M,PT,2025-10-19
1202,CL00001202,M,ES,2025-01-07
1203,CL00001203,F,ES,2025-05-20
1204,CL00001204,F,ES,2024-11-07
1205,CL00001205,F,ES,2024-11-15
1206,CL00001206,M,ES,2024-12-16
1207,CL00001207,F,ES,2025-07-09
1208,CL00001208,M,ES,2024-11-23
1209,CL00001209,M,ES,2025-01-31
1210,CL00001210,F,ES,2025-03-09
1211,CL00001211,M,ES,2025-03-05
1212,CL00001212,M,ES,2024-12-11
1213,CL00001213,M,PT,2024-11-08
1214,CL00001214,M,PT,2025-04-11
1215,CL00001215,M,ES,2024-12-05
1216,CL00001216,F,PT,2024-12-04
1217,CL00001217,M,ES,2025-07-09
1218,CL00001218,F,ES,2025-09-20
1219,CL00001219,F,ES,2025-09-06
1220,CL00001220,M,ES,2025-10-08
1221,CL00001221,M,ES,2025-04-07
1222,CL00001222,F,PT,2025-05-28
1223,CL00001223,M,ES,2025-09-09
1224,CL00001224,M,ES,2025-08-23
1225,CL00001225,F,ES,2025-02-23
1226,CL00001226,M,ES,2024-12-01
1227,CL00001227,F,ES,2025-10-12
1228,CL00001228,M,IT,2025-05-11
1229,CL00001229,M,ES,2024-12-22
1230,CL00001230,F,PT,2025-02-28
1231,CL00001231,M,PT,2024-12-16
1232,CL00001232,M,PT,2024-12-18
1233,CL00001233,F,ES,2025-03-30
1234,CL00001234,F,ES,2025-10-09
1235,CL00001235,M,PT,2025-05-04
1236,CL00001236,F,ES,2025-04-21
1237,CL00001237,F,PT,2025-07-25
1238,CL00001238,M,ES,2025-02-03
1239,CL00001239,M,PT,2024-11-15
1240,CL00001240,M,ES,2025-10-30
1241,CL00001241,M,IT,2024-12-11
1242,CL00001242,F,ES,2025-06-14
1243,CL00001243,F,ES,2025-04-13
1244,CL00001244,M,ES,2025-04-28
1245,CL00001245,F,ES,2025-06-17
1246,CL00001246,M,ES,2025-02-22
1247,CL00001247,F,ES,2025-04-02
1248,CL00001248,M,ES,2025-06-03
1249,CL00001249,M,ES,2025-01-09
1250,CL00001250,F,PT,2025-10-07
1251,CL00001251,F,ES,2025-08-07
1252,CL00001252,M,ES,2025-09-19
1253,CL00001253,M,IT,2024-11-20
1254,CL00001254,F,PT,2024-12-30
1255,CL00001255,F,PT,2025-09-19
1256,CL00001256,F,PT,2025-01-11
1257,CL00001257,F,ES,2025-07-21
1258,CL00001258,M,ES,2025-05-10
1259,CL00001259,M,ES,2025-02-20
1260,CL00001260,F,IT,2024-11-10
1261,CL00001261,F,ES,2025-02-18
1262,CL00001262,F,ES,2024-11-16
1263,CL00001263,M,ES,2025-06-28
1264,CL00001264,F,ES,2025-07-08
1265,CL00001265,F,ES,2025-04-02
1266,CL00001266,M,ES,2025-02-28
1267,CL00001267,F,PT,2025-09-07
1268,CL00001268,F,ES,2025-06-13
1269,CL00001269,F,ES,2025-06-24
1270,CL00001270,F,ES,2025-07-13
1271,CL00001271,F,ES,2025-01-01
1272,CL00001272,F,ES,2025-04-23
1273,CL00001273,M,ES,2025-01-11
1274,CL00001274,M,ES,2025-06-05
1275,CL00001275,F,ES,2025-04-28
1276,CL00001276,M,ES,2025-08-12
1277,CL00001277,F,ES,2025-02-26
1278,CL00001278,F,ES,2025-06-19
1279,CL00001279,F,PT,2025-04-24
1280,CL00001280,M,IT,2025-09-27
1281,CL00001281,M,ES,2025-05-10
1282,CL00001282,F,IT,2025-09-24
1283,CL00001283,M,PT,2024-12-02
1284,CL00001284,M,ES,2025-09-20
1285,CL00001285,F,ES,2025-03-18
1286,CL00001286,F,ES,2024-11-20
1287,CL00001287,M,ES,2025-08-02
1288,CL00001288,F,ES,2025-01-13
1289,CL00001289,M,ES,2025-07-11
1290,CL00001290,M,ES,2025-04-13
1291,CL00001291,F,PT,2024-11-29
1292,CL00001292,F,ES,2025-02-28
1293,CL00001293,F,ES,2025-09-06
1294,CL00001294,M,ES,2025-11-03
1295,CL00001295,M,PT,2025-03-18
1296,CL00001296,M,ES,2025-07-11
1297,CL00001297,M,ES,2024-11-07
1298,CL00001298,F,ES,2025-09-06
1299,CL00001299,M,ES,2025-10-13
1300,CL00001300,M,ES,2025-01-25
1301,CL00001301,F,ES,2025-01-23
1302,CL00001302,F,ES,2025-04-03
1303,CL00001303,M,ES,2024-12-08
1304,CL00001304,F,ES,2024-12-04
1305,CL00001305,F,ES,2025-01-02
1306,CL00001306,F,ES,2025-04-01
1307,CL00001307,F,ES,2025-02-01
1308,CL00001308,M,PT,2025-06-16
1309,CL00001309,F,ES,2025-06-14
1310,CL00001310,F,IT,2025-09-28
1311,CL00001311,F,ES,2025-05-04
1312,CL00001312,F,ES,2025-09-07
1313,CL00001313,M,ES,2025-05-26
1314,CL00001314,M,IT,2025-08-21
1315,CL00001315,M,PT,2025-08-28
1316,CL00001316,F,PT,2025-04-13
1317,CL00001317,M,ES,2025-05-05
1318,CL00001318,F,ES,2025-03-13
1319,CL00001319,M,ES,2025-08-17
1320,CL00001320,M,ES,2025-03-08
1321,CL00001321,F,ES,2025-02-06
1322,CL00001322,F,ES,2025-04-28
1323,CL00001323,M,ES,2025-01-04
1324,CL00001324,F,ES,2025-05-03
1325,CL00001325,F,PT,2025-05-17
1326,CL00001326,F,ES,2025-10-26
1327,CL00001327,M,ES,2025-10-11
1328,CL00001328,F,ES,2025-08-16
1329,CL00001329,F,ES,2025-05-09
1330,CL00001330,M,ES,2025-10-21
1331,CL00001331,M,PT,2024-12-22
1332,CL00001332,M,ES,2024-11-09
1333,CL00001333,F,ES,2025-08-28
1334,CL00001334,M,ES,2025-06-02
1335,CL00001335,M,ES,2025-01-14
1336,CL00001336,F,ES,2025-07-28
1337,CL00001337,M,IT,2025-07-27
1338,CL00001338,F,ES,2025-08-18
1339,CL00001339,M,ES,2025-08-28
1340,CL00001340,F,ES,2025-08-26
1341,CL00001341,M,PT,2025-01-01
1342,CL00001342,F,ES,2025-05-07
1343,CL00001343,M,ES,2025-03-24
1344,CL00001344,M,ES,2025-05-15
1345,CL00001345,M,ES,2025-06-16
1346,CL00001346,M,ES,2025-02-14
1347,CL00001347,M,ES,2025-04-29
1348,CL00001348,M,ES,2025-07-25
1349,CL00001349,F,PT,2025-02-04
1350,CL00001350,M,ES,2025-03-02
1351,CL00001351,F,ES,2025-02-09
1352,CL00001352,F,PT,2025-09-02
1353,CL00001353,M,IT,2024-11-17
1354,CL00001354,M,ES,2025-07-27
1355,CL00001355,M,ES,2025-10-25
1356,CL00001356,M,ES,2024-12-20
1357,CL00001357,F,IT,2025-08-20
1358,CL00001358,F,ES,2024-11-25
1359,CL00001359,M,ES,2025-09-26
1360,CL00001360,M,ES,2025-08-27
1361,CL00001361,F,ES,2025-02-11
1362,CL00001362,M,ES,2025-05-20
1363,CL00001363,M,ES,2025-04-12
1364,CL00001364,M,ES,2025-07-21
1365,CL00001365,M,ES,2024-11-15
1366,CL00001366,M,ES,2025-06-01
1367,CL00001367,M,ES,2025-02-13
1368,CL00001368,F,ES,2025-01-18
1369,CL00001369,F,ES,2025-06-24
1370,CL00001370,M,ES,2025-08-21
1371,CL00001371,F,ES,2025-06-20
1372,CL00001372,M,ES,2025-09-12
1373,CL00001373,F,ES,2024-11-25
1374,CL00001374,F,ES,2025-08-28
1375,CL00001375,F,ES,2025-10-29
1376,CL00001376,M,ES,2025-01-14
