mov_id,fecha,ingrediente_id,tipo,cantidad,costo_unitario,proveedor_id
570,2025-06-16,484,entrada,2.28,7.63,168
571,2025-10-02,337,salida,0.14,3.45,14
572,2025-05-29,411,entrada,1.52,7.99,162
573,2025-08-27,376,salida,1.72,8.46,90
574,2025-10-23,287,salida,0.54,1.58,77
575,2025-03-15,79,salida,1.15,4.08,97
576,2025-06-20,445,entrada,0.71,5.86,143
577,2025-06-02,283,salida,4.73,0.34,157
578,2025-05-17,334,salida,1.14,5.19,135
579,2024-12-16,254,entrada,2.51,4.4,173
580,2025-06-08,443,salida,1.7,8.74,188
581,2025-03-29,461,entrada,5.0,10.14,45
582,2025-07-07,78,salida,4.43,1.17,152
583,2025-08-24,6,salida,2.5,2.2,178
584,2025-07-31,371,salida,4.31,9.47,191
585,2025-05-30,441,salida,2.64,7.2,115
586,2024-11-11,395,salida,4.01,7.19,142
587,2025-07-02,38,entrada,1.79,7.05,38
588,2025-02-04,181,entrada,1.42,8.8,49
589,2024-11-13,464,salida,4.69,4.9,191
590,2025-05-09,133,entrada,4.99,10.16,30
591,2025-05-11,157,entrada,4.03,7.8,56
592,2025-05-16,419,salida,4.03,1.51,135
593,2025-01-17,175,entrada,3.83,5.06,78
594,2025-04-06,245,salida,2.1,9.38,71
595,2025-01-07,200,entrada,0.99,0.56,50
596,2025-04-03,169,salida,2.72,8.93,131
597,2024-12-08,465,salida,0.78,3.96,104
598,2024-12-17,229,entrada,4.14,2.55,23
599,2025-08-21,330,entrada,4.15,7.65,124
600,2025-07-18,312,salida,3.72,5.81,113
601,2025-05-27,134,salida,3.04,3.61,155
602,2025-03-15,238,salida,4.31,9.79,11
603,2024-11-16,343,entrada,1.95,5.44,142
604,2025-08-10,232,salida,3.69,9.05,104
605,2024-11-08,168,salida,1.94,8.96,102
606,2025-09-28,41,salida,0.19,3.07,128
607,2025-08-19,26,salida,2.1,1.53,56
608,2025-10-02,43,salida,2.12,0.66,128
609,2024-12-01,61,salida,3.22,1.95,62
610,2025-05-12,402,entrada,4.13,6.2,138
611,2025-06-25,3,entrada,1.67,1.15,191
612,2025-10-21,315,salida,2.54,6.72,121
613,2025-07-30,105,entrada,2.14,9.4,54
614,2025-03-27,181,salida,2.53,4.23,110
615,2024-12-18,229,salida,3.95,6.32,32
616,2025-03-25,144,entrada,0.36,0.78,50
617,2025-10-18,215,entrada,4.32,7.16,57
618,2025-07-28,205,salida,3.89,1.85,83
619,2025-07-14,317,salida,2.09,2.98,35
620,2024-12-01,438,salida,5.01,0.92,20
621,2025-03-31,461,salida,2.06,6.66,23
622,2024-11-26,380,salida,1.66,6.91,40
623,2024-11-22,242,salida,0.6,8.29,112
624,2024-11-15,70,entrada,3.95,9.04,65
625,2025-01-28,314,salida,3.47,7.07,71
626,2025-05-29,347,entrada,1.05,5.95,199
627,2025-01-18,183,entrada,3.59,4.07,41
628,2025-10-25,58,salida,1.6,2.54,169
629,2025-08-31,196,entrada,1.36,0.58,86
630,2025-10-27,303,salida,3.72,2.61,96
631,2025-09-30,278,entrada,3.92,1.81,75
632,2025-11-04,301,entrada,3.32,9.58,176
633,2025-06-23,417,salida,4.45,1.83,6
634,2025-04-07,180,entrada,0.31,7.7,177
635,2024-11-18,395,entrada,1.77,3.56,188
636,2025-04-22,201,salida,1.1,8.16,2
637,2025-03-23,28,entrada,4.02,9.2,107
638,2025-08-10,47,entrada,4.03,5.09,59
639,2025-05-09,265,salida,4.63,4.24,168
640,2025-09-08,411,salida,0.29,5.24,47
641,2024-12-24,496,entrada,1.55,4.73,74
642,2024-12-30,347,entrada,2.39,6.32,105
643,2025-07-04,119,salida,3.49,6.46,175
644,2025-06-11,432,salida,2.25,3.1,146
645,2025-01-04,206,salida,2.24,8.51,127
646,2025-11-03,104,entrada,1.87,5.78,80
647,2025-06-20,441,entrada,4.93,5.62,25
648,2024-12-28,245,salida,1.89,7.8,89
649,2025-10-24,8,salida,2.03,4.22,163
650,2025-05-30,311,salida,4.3,0.51,98
651,2025-01-14,380,salida,2.18,1.92,151
652,2025-04-14,170,salida,3.93,8.43,139
653,2025-10-09,340,entrada,3.35,3.94,137
654,2025-10-23,4,entrada,4.69,3.61,91
655,2025-01-27,78,salida,5.08,5.75,122
656,2025-09-05,398,salida,4.69,2.63,167
657,2024-12-05,5,entrada,4.16,1.55,31
658,2025-05-02,483,salida,5.09,5.83,65
659,2025-10-20,93,salida,1.29,10.1,136
660,2025-10-04,486,entrada,4.98,7.96,145
661,2025-08-18,349,entrada,4.47,3.23,61
662,2025-02-08,234,entrada,0.85,3.35,112
663,2024-12-08,2,salida,4.21,9.19,122
664,2025-11-03,451,salida,5.07,2.34,195
665,2025-03-08,389,salida,2.79,0.64,180
666,2024-11-26,404,salida,2.36,1.58,30
667,2025-04-18,24,salida,3.73,9.54,152
668,2025-02-03,403,entrada,4.5,2.38,83
669,2025-02-07,119,salida,1.22,1.0,124
670,2025-10-03,285,salida,3.65,2.15,4
671,2024-11-13,64,entrada,2.75,9.33,33
672,2024-11-13,67,salida,4.23,2.27,19
673,2024-12-18,351,entrada,1.28,0.35,22
674,2025-08-24,269,entrada,4.18,5.6,115
675,2025-03-14,373,salida,2.5,9.08,167
676,2025-05-25,65,entrada,4.38,5.17,66
677,2025-01-16,367,entrada,0.85,7.82,27
678,2025-07-08,342,entrada,2.85,0.83,129
679,2025-01-22,67,salida,1.22,6.55,119
680,2025-02-19,342,salida,4.66,9.12,157
681,2025-01-18,418,salida,2.17,7.16,45
682,2024-11-06,346,entrada,1.46,5.57,185
683,2025-05-24,440,salida,1.6,9.35,78
684,2025-07-04,33,salida,1.81,3.19,27
685,2025-11-01,6,salida,3.58,7.86,65
686,2025-07-13,244,entrada,0.95,0.2,74
687,2025-08-28,481,salida,2.19,1.98,32
688,2025-10-09,106,salida,1.35,6.54,116
689,2025-06-17,30,salida,2.22,8.71,80
690,2025-05-22,424,salida,3.05,0.72,56
691,2025-03-27,44,salida,1.53,10.05,42
692,2025-01-29,67,entrada,2.67,1.65,0
693,2024-12-31,79,entrada,2.59,3.27,176
694,2025-10-25,232,salida,0.33,6.49,69
695,2025-01-27,313,entrada,0.43,0.64,48
696,2025-10-18,76,salida,1.95,5.61,172
697,2025-10-17,77,salida,5.06,4.25,45
698,2025-04-08,349,salida,0.56,2.76,105
699,2024-12-01,493,salida,4.2,8.03,187
700,2025-01-29,130,salida,2.71,6.24,134
701,2025-02-15,296,entrada,3.61,2.33,112
702,2025-03-08,316,salida,1.47,8.06,108
703,2025-10-09,60,salida,1.59,9.85,119
704,2025-09-07,144,entrada,1.19,1.69,88
705,2025-05-15,191,entrada,1.36,2.79,123
706,2025-02-02,218,salida,4.32,0.65,163
707,2025-05-07,449,entrada,3.48,6.03,147
708,2024-11-17,106,salida,0.3,6.32,9
709,2025-03-04,137,salida,0.69,10.0,91
710,2025-09-08,394,entrada,4.37,9.56,156
711,2025-08-03,253,entrada,1.47,2.17,182
712,2025-04-11,84,entrada,2.48,8.21,129
713,2025-09-13,355,salida,4.73,1.59,172
714,2025-09-28,494,entrada,1.96,7.25,23
715,2024-11-08,479,entrada,4.26,7.23,108
716,2025-05-20,254,entrada,0.8,2.28,139
717,2024-12-06,344,salida,5.09,3.3,17
718,2024-11-14,314,entrada,1.68,3.29,93
719,2024-11-15,430,salida,4.66,4.07,120
720,2025-04-02,89,salida,3.31,2.38,134
721,2025-05-11,403,entrada,3.1,4.84,146
722,2025-08-31,389,salida,0.95,8.59,163
723,2025-07-27,341,salida,4.34,6.51,51
724,2025-06-30,20,salida,1.63,9.3,125
725,2025-09-02,60,salida,1.81,10.18,186
726,2025-08-17,373,salida,0.16,4.2,157
727,2025-10-10,297,salida,4.4,1.11,158
728,2025-08-28,482,salida,1.67,2.55,170
729,2025-07-16,472,entrada,0.48,1.16,74
730,2024-11-20,262,entrada,2.07,5.1,178
731,2025-09-29,309,salida,0.74,8.54,44
732,2025-05-16,353,salida,4.22,7.47,28
733,2025-02-05,168,salida,0.37,9.03,51
734,2025-07-21,84,salida,0.72,1.71,88
735,2025-06-07,95,entrada,2.2,6.1,139
736,2025-07-17,384,entrada,0.2,7.28,138
737,2025-01-05,153,entrada,4.65,8.85,172
738,2025-05-11,429,entrada,0.34,7.14,164
739,2025-01-11,320,salida,1.02,7.44,32
740,2025-10-26,117,salida,1.19,0.98,178
741,2025-04-23,148,salida,3.64,4.6,148
742,2025-10-20,89,entrada,3.3,9.06,128
743,2025-10-25,60,entrada,4.89,0.59,118
744,2024-11-23,464,entrada,2.72,5.54,134
745,2025-04-06,289,entrada,5.02,1.22,129
746,2025-07-11,473,entrada,0.16,1.33,16
747,2025-07-29,196,entrada,5.03,7.11,190
748,2025-02-07,271,salida,0.41,7.94,108
749,2025-02-08,471,entrada,0.4,2.12,197
750,2024-12-23,284,entrada,0.21,6.88,99
751,2025-07-25,254,entrada,3.19,4.6,59
752,2024-12-12,17,salida,4.24,9.55,27
753,2025-01-05,168,salida,2.66,5.02,47
754,2025-04-04,444,entrada,0.73,5.96,27
755,2025-08-30,102,salida,0.85,4.25,110
756,2025-01-26,457,salida,2.7,9.71,9
757,2025-02-14,200,entrada,1.72,8.78,1
758,2025-04-08,127,entrada,1.28,3.62,128
759,2025-02-06,128,salida,4.64,9.68,177
760,2025-04-15,123,salida,1.13,3.78,76
761,2025-06-04,382,salida,3.53,7.93,159
762,2025-10-21,254,salida,4.17,3.91,73
763,2024-12-05,380,salida,4.96,6.52,79
764,2025-08-03,115,salida,1.74,4.28,98
765,2025-03-19,381,salida,4.13,2.87,185
766,2025-03-31,55,salida,2.13,9.47,151
767,2025-01-08,131,salida,4.36,3.5,93
768,2025-01-11,364,salida,2.78,6.13,14
769,2025-02-01,462,salida,1.5,1.05,21
770,2025-02-27,379,salida,1.46,0.53,193
771,2025-07-27,204,salida,1.54,6.79,122
772,2024-12-28,384,salida,2.97,0.58,46
773,2024-11-25,241,entrada,4.49,9.05,156
774,2025-09-19,285,entrada,3.58,6.4,116
775,2025-07-01,97,entrada,2.85,2.39,126
776,2025-01-13,372,salida,5.0,2.04,187
777,2024-11-09,286,salida,3.75,5.9,194
778,2025-06-21,478,entrada,1.69,9.53,174
779,2025-01-31,226,entrada,1.63,3.69,27
780,2025-02-07,150,entrada,3.98,8.22,116
781,2025-10-19,212,salida,1.28,6.36,197
782,2025-01-15,439,salida,3.38,0.81,145
783,2024-12-04,46,entrada,2.12,3.19,147
784,2025-01-27,141,entrada,3.34,9.68,14
785,2024-12-14,427,entrada,0.98,3.72,54
786,2025-07-04,188,entrada,1.36,2.13,41
787,2025-04-23,114,salida,2.17,4.76,66
788,2025-08-06,216,entrada,3.32,8.45,175
789,2024-12-06,326,salida,3.3,1.87,34
790,2025-07-18,83,salida,3.33,6.05,148
791,2024-12-13,355,salida,4.75,1.99,123
792,2025-06-17,54,entrada,3.25,5.4,180
793,2025-09-13,122,salida,1.91,5.05,11
794,2025-05-18,152,entrada,0.25,1.86,164
795,2025-09-14,384,salida,0.16,2.91,104
796,2025-07-21,154,salida,4.0,2.54,70
797,2025-03-29,244,entrada,3.29,0.21,149
798,2025-06-25,291,entrada,4.24,0.87,166
799,2025-10-31,137,entrada,2.93,2.61,107
800,2025-09-14,80,salida,3.81,8.19,81
801,2025-07-29,351,salida,0.46,6.7,32
802,2025-03-22,141,salida,0.35,3.73,57
803,2025-06-06,11,entrada,1.32,0.87,105
804,2024-11-09,86,salida,2.77,3.39,185
805,2024-12-15,223,salida,3.94,5.91,192
806,2025-09-13,208,salida,4.2,5.08,35
807,2025-09-13,389,salida,1.94,6.23,61
808,2025-06-20,300,salida,4.49,0.93,3
809,2025-10-23,431,salida,1.34,3.17,163
810,2025-06-29,169,entrada,0.19,1.04,51
811,2025-11-04,411,entrada,2.88,7.49,51
812,2024-11-22,64,salida,2.2,7.8,90
813,2025-04-24,149,entrada,1.26,1.92,114
814,2025-01-21,497,salida,1.13,8.32,111
815,2024-11-07,67,entrada,4.76,5.8,21
816,2025-08-16,231,entrada,2.17,5.11,51
817,2025-04-21,179,entrada,2.99,5.14,155
818,2025-04-09,302,salida,0.55,3.17,68
819,2025-03-21,98,entrada,4.39,7.34,45
820,2025-05-21,243,salida,2.19,7.38,103
821,2025-08-18,302,salida,4.43,1.22,64
822,2025-04-05,250,entrada,4.4,1.93,84
823,2025-03-29,8,entrada,0.7,1.74,167
824,2024-12-22,16,entrada,1.0,9.86,71
825,2025-03-25,171,entrada,2.92,6.28,29
826,2024-12-03,265,entrada,2.99,4.3,41
827,2025-02-01,300,salida,4.49,1.54,87
828,2025-09-24,154,entrada,0.84,9.71,105
829,2025-02-24,170,salida,1.35,8.05,195
830,2024-12-03,405,salida,4.54,1.34,192
831,2024-12-05,152,salida,4.53,5.38,150
832,2025-09-05,335,salida,1.64,1.66,19
833,2025-07-30,144,entrada,3.62,9.25,81
834,2025-05-03,269,salida,4.72,5.74,131
835,2025-09-06,80,salida,2.37,0.72,79
836,2025-03-02,405,salida,2.54,9.76,138
837,2024-11-22,154,salida,1.67,8.78,168
838,2025-03-19,497,salida,5.0,5.83,50
839,2025-02-12,227,salida,4.54,9.29,26
840,2025-06-04,25,salida,0.97,7.54,28
841,2025-04-29,231,salida,2.38,7.26,73
842,2025-07-20,464,salida,3.18,2.78,52
843,2024-12-24,6,entrada,1.62,6.42,140
844,2025-02-27,437,salida,2.29,8.0,130
845,2025-08-10,454,entrada,3.04,3.46,88
846,2025-01-18,388,salida,3.1,9.33,83
847,2025-01-29,352,entrada,3.15,4.0,195
848,2024-12-23,228,salida,3.2,8.63,179
849,2025-10-28,20,salida,3.01,8.49,119
850,2025-10-25,417,salida,0.28,0.5,64
851,2025-07-17,148,salida,1.9,5.67,145
852,2025-08-26,149,entrada,3.98,10.17,11
853,2025-06-29,257,salida,4.48,3.15,93
854,2025-02-20,230,entrada,2.0,2.2,89
855,2025-09-04,135,entrada,4.97,3.2,187
856,2025-04-03,167,entrada,2.33,5.84,175
857,2025-04-02,480,salida,3.87,6.23,146
858,2024-11-26,1,entrada,3.61,4.13,169
859,2024-11-06,53,salida,3.86,2.33,144
860,2025-06-04,227,entrada,4.0,4.68,2
861,2025-08-18,143,salida,1.04,0.61,71
862,2024-12-07,263,entrada,2.17,4.53,86
863,2024-12-18,75,salida,2.25,3.85,192
864,2024-12-02,353,salida,2.95,5.99,13
865,2025-09-19,407,salida,1.67,2.88,99
866,2025-05-06,375,salida,1.35,3.1,149
867,2024-11-25,236,salida,3.66,5.32,198
868,2025-03-10,210,salida,0.61,3.04,109
869,2025-02-05,121,salida,0.99,6.01,148
870,2025-09-12,247,salida,4.7,5.48,71
871,2025-08-15,170,entrada,2.49,3.23,96
872,2025-09-04,14,salida,1.17,3.55,159
873,2025-07-11,145,salida,3.7,6.33,166
874,2025-06-24,377,salida,0.7,9.9,47
875,2025-06-16,149,entrada,3.96,8.8,123
876,2025-09-04,463,salida,1.25,1.86,123
877,2025-06-15,410,entrada,4.52,2.18,77
878,2025-02-13,55,salida,0.21,1.76,139
879,2025-11-03,294,salida,1.92,5.83,90
880,2024-12-01,108,entrada,0.91,1.15,191
881,2025-06-23,445,salida,0.43,5.19,155
882,2025-06-29,223,entrada,1.56,5.02,110
883,2024-12-13,427,entrada,0.13,8.76,170
884,2025-09-10,457,entrada,3.12,0.55,26
885,2024-11-15,79,entrada,2.95,6.39,107
886,2025-07-06,70,entrada,2.74,1.37,198
887,2025-01-19,192,salida,3.17,5.06,164
888,2025-11-05,393,entrada,4.99,5.03,0
889,2025-01-14,487,entrada,1.86,7.13,98
890,2025-03-23,423,salida,2.14,4.16,99
891,2025-01-10,81,entrada,2.5,8.2,197
892,2024-12-13,301,salida,1.0,5.63,191
893,2025-09-13,344,salida,0.53,4.69,65
894,2025-01-04,358,salida,0.31,6.11,24
895,2024-11-07,334,salida,5.08,7.98,60
896,2024-11-14,493,salida,0.87,3.3,33
897,2025-03-08,210,entrada,4.99,8.89,120
898,2025-07-11,195,salida,2.94,4.39,111
899,2025-07-12,289,salida,4.41,2.62,194
900,2024-12-07,415,salida,4.53,0.95,195
901,2025-05-21,335,entrada,4.04,10.02,76
902,2025-04-30,82,salida,2.11,5.45,120
903,2025-02-01,114,salida,1.32,6.81,14
904,2025-03-23,357,salida,2.74,5.05,128
905,2025-01-18,355,salida,3.16,8.61,83
906,2025-05-28,359,entrada,4.85,4.95,180
907,2025-07-05,121,salida,3.7,9.44,142
908,2024-12-19,365,salida,1.56,3.0,44
909,2025-08-03,300,entrada,1.44,8.81,12
910,2024-11-24,366,salida,3.83,7.14,199
911,2024-11-09,176,salida,4.14,0.3,79
912,2025-06-22,76,salida,2.27,9.65,158
913,2025-03-04,248,entrada,3.21,5.51,128
914,2025-06-23,131,entrada,4.39,9.98,111
915,2025-06-11,156,entrada,3.84,1.33,168
916,2024-12-12,149,entrada,3.37,5.77,95
917,2025-08-21,277,salida,3.15,1.47,66
918,2025-02-06,232,entrada,0.26,4.57,173
919,2025-08-10,227,salida,3.85,0.34,97
920,2025-09-14,421,salida,4.87,9.28,185
921,2025-09-24,205,entrada,1.43,8.38,16
922,2025-01-24,429,salida,3.36,4.22,157
923,2025-07-09,126,salida,3.47,6.03,139
924,2025-10-21,287,entrada,3.25,6.85,102
925,2025-08-29,461,salida,0.22,1.97,107
926,2024-12-08,217,salida,1.41,2.6,181
927,2025-01-29,224,entrada,4.96,3.84,40
928,2024-12-24,231,entrada,4.3,6.5,167
929,2024-12-26,258,salida,1.38,5.16,95
930,2025-09-23,170,salida,4.61,4.3,13
931,2025-10-16,41,salida,2.1,3.97,126
932,2025-03-27,363,entrada,1.79,3.24,197
933,2025-03-09,85,salida,3.42,1.19,76
934,2025-04-26,410,salida,4.88,7.19,158
935,2025-05-28,295,salida,2.58,2.79,19
936,2024-12-21,272,salida,2.66,8.16,6
937,2025-02-18,452,salida,1.14,4.9,18
938,2025-05-26,126,entrada,1.06,3.27,88
939,2025-10-01,97,salida,0.94,6.46,113
940,2025-07-19,284,salida,1.03,0.44,41
941,2025-09-12,220,entrada,0.7,5.82,198
942,2024-12-21,33,salida,3.34,5.08,182
943,2025-05-07,153,entrada,4.21,10.14,14
944,2024-11-14,420,salida,4.82,3.78,187
945,2025-09-06,225,salida,1.33,2.52,35
946,2025-08-27,150,entrada,4.22,1.56,47
947,2025-01-25,9,salida,4.26,3.78,11
948,2025-06-01,496,entrada,1.58,9.89,1
949,2025-08-22,40,entrada,3.42,3.64,67
950,2025-01-04,214,salida,3.6,7.93,28
951,2025-06-09,2,salida,2.12,5.93,110
952,2024-12-29,245,salida,2.3,4.59,106
953,2025-06-18,480,salida,1.84,1.19,5
954,2024-11-19,91,entrada,4.93,3.79,44
955,2025-10-24,357,salida,3.41,5.72,97
956,2025-06-08,45,entrada,0.62,2.66,183
957,2025-01-02,498,entrada,5.01,7.45,136
958,2024-11-10,219,salida,0.93,1.11,31
959,2025-07-06,56,entrada,3.01,7.64,110
960,2025-04-29,129,salida,0.95,7.92,87
961,2025-03-03,183,entrada,2.64,9.51,121
962,2025-04-12,354,salida,2.66,3.89,122
963,2025-09-30,495,salida,0.8,9.64,131
964,2024-12-18,339,salida,0.95,9.2,118
965,2025-01-28,9,entrada,0.15,8.96,175
966,2025-07-20,235,salida,0.88,4.21,153
967,2025-06-13,426,salida,2.57,1.25,5
968,2025-09-30,115,salida,4.45,2.55,147
969,2024-12-25,32,salida,3.77,8.54,184
970,2025-07-21,5,salida,2.3,5.38,71
971,2025-10-07,70,entrada,1.44,6.97,24
972,2025-11-01,47,salida,4.64,5.77,92
973,2025-08-12,217,salida,4.4,2.27,156
974,2025-02-14,76,salida,1.81,7.92,161
975,2025-02-08,313,salida,0.35,6.36,124
976,2025-09-11,174,salida,0.92,2.23,159
977,2025-04-09,8,salida,3.2,7.77,8
978,2025-07-24,378,salida,4.29,0.22,80
979,2025-04-06,444,salida,2.12,2.56,97
980,2025-08-29,408,salida,1.04,7.47,180
981,2025-07-14,266,entrada,0.51,1.04,130
982,2025-04-18,88,entrada,2.55,5.34,54
983,2024-11-22,53,entrada,1.77,2.6,54
984,2024-11-30,331,salida,1.59,1.67,1
985,2025-06-14,224,entrada,1.9,1.76,74
986,2025-01-18,376,entrada,1.5,6.49,185
987,2025-05-13,302,salida,4.33,4.18,3
988,2025-07-09,186,salida,4.27,8.57,141
989,2025-08-16,246,entrada,2.58,2.69,1
990,2025-07-02,23,salida,3.66,7.32,4
991,2025-06-03,331,salida,1.63,5.34,111
992,2024-12-03,319,salida,2.32,0.4,162
993,2024-12-17,261,salida,4.56,2.7,86
994,2025-02-21,378,entrada,2.43,0.44,29
995,2025-05-11,272,salida,0.33,3.78,68
996,2025-08-24,108,entrada,3.84,3.49,29
997,2025-01-05,238,salida,0.62,8.61,167
998,2025-04-13,302,entrada,3.27,1.86,127
999,2025-03-15,337,entrada,2.49,3.4,161
1000,2025-01-14,45,entrada,3.71,1.58,11
1001,2025-10-02,470,salida,3.02,6.47,66
1002,2024-12-29,220,entrada,2.45,1.7,177
1003,2025-02-26,168,entrada,0.9,3.74,173
1004,2025-10-08,128,entrada,3.76,1.91,99
1005,2025-09-29,45,salida,1.98,9.03,6
1006,2025-02-06,458,salida,2.63,1.33,6
1007,2025-09-01,12,entrada,1.46,8.51,59
1008,2025-10-19,124,salida,1.99,7.48,125
1009,2025-09-23,161,salida,4.41,2.0,164
1010,2024-12-07,204,entrada,0.44,0.34,39
1011,2025-09-08,398,salida,3.84,1.57,67
1012,2025-06-26,489,entrada,1.7,6.77,87
1013,2025-10-01,269,salida,4.99,5.48,14
1014,2024-12-09,274,entrada,1.42,4.85,12
1015,2025-04-10,202,entrada,3.78,2.11,25
1016,2025-05-28,237,salida,1.95,5.21,129
1017,2025-05-30,253,entrada,2.18,6.36,8
1018,2025-07-27,411,entrada,4.98,7.23,85
1019,2025-08-25,103,entrada,0.99,5.22,118
1020,2025-06-06,63,salida,4.38,7.83,180
1021,2025-09-04,109,salida,4.29,3.34,120
1022,2025-07-31,47,entrada,1.66,7.11,192
1023,2025-03-02,371,entrada,3.43,8.26,81
1024,2025-08-21,306,entrada,4.58,9.24,16
1025,2025-02-12,0,salida,3.28,0.89,74
1026,2025-08-26,191,salida,0.23,5.18,170
1027,2025-03-20,414,entrada,3.39,6.12,18
1028,2024-11-23,314,salida,0.39,1.9,188
1029,2025-02-23,300,salida,3.66,0.23,161
1030,2025-06-02,281,entrada,1.13,7.46,6
1031,2025-10-02,467,salida,4.2,8.68,13
1032,2025-05-21,262,entrada,2.49,5.96,128
1033,2025-04-26,374,entrada,0.44,6.48,65
1034,2025-03-16,195,entrada,1.47,2.7,74
1035,2025-04-10,195,entrada,2.8,0.23,123
1036,2024-12-28,338,salida,3.39,6.04,197
1037,2025-08-21,5,salida,1.02,8.12,41
1038,2025-03-07,134,entrada,1.27,0.47,11
1039,2025-10-10,393,entrada,0.42,3.38,103
1040,2025-08-05,440,entrada,2.94,7.13,51
1041,2025-10-23,1,salida,4.99,4.28,108
1042,2024-12-27,13,salida,2.13,6.08,25
1043,2025-03-13,492,salida,2.01,8.56,40
1044,2025-10-09,116,entrada,3.67,2.36,166
1045,2025-10-21,310,salida,4.25,7.09,93
1046,2024-11-19,235,entrada,3.27,5.16,103
1047,2025-10-17,162,salida,0.76,4.72,180
1048,2025-07-30,61,salida,3.81,8.02,18
1049,2025-09-28,447,entrada,3.86,8.54,195
1050,2024-12-29,139,entrada,4.96,5.99,175
1051,2025-09-17,325,salida,2.45,2.35,175
1052,2025-04-25,77,entrada,4.29,4.69,31
1053,2025-03-16,430,salida,0.53,9.78,46
1054,2025-10-02,455,entrada,2.6,6.3,174
1055,2025-11-02,48,salida,0.84,0.54,43
1056,2025-01-18,153,salida,0.12,4.25,118
1057,2025-09-26,299,salida,2.6,4.29,82
1058,2025-03-31,31,salida,4.54,2.47,189
1059,2025-03-02,413,salida,4.82,3.05,137
1060,2025-05-04,33,entrada,0.22,1.54,141
1061,2025-10-29,86,salida,2.16,0.58,154
1062,2025-05-01,475,salida,2.21,9.5,157
1063,2025-10-05,153,salida,1.91,7.98,3
1064,2025-03-09,229,salida,3.84,3.81,7
1065,2025-08-14,268,salida,1.74,6.48,22
1066,2025-09-16,56,salida,0.8,7.78,43
1067,2025-06-30,311,entrada,0.38,7.9,51
1068,2025-08-03,54,salida,0.99,2.46,50
1069,2025-07-12,336,entrada,1.37,2.03,24
1070,2025-01-05,298,salida,3.61,3.32,91
1071,2025-01-22,212,entrada,2.08,6.42,61
1072,2025-08-31,290,salida,0.42,2.43,101
1073,2025-06-17,192,entrada,3.65,4.01,47
1074,2025-02-01,154,salida,1.96,5.51,25
1075,2025-02-25,50,salida,0.28,4.93,3
1076,2025-02-09,76,entrada,4.06,9.05,33
1077,2025-07-22,341,salida,0.88,9.8,187
1078,2025-03-19,262,entrada,4.74,6.05,1
1079,2025-06-13,305,salida,1.21,2.06,194
1080,2024-11-12,232,entrada,0.94,9.77,90
1081,2025-10-25,118,entrada,2.72,3.2,123
1082,2025-06-06,264,entrada,0.69,3.42,29
1083,2025-04-05,219,salida,4.03,5.05,74
1084,2024-11-23,15,salida,3.15,1.3,132
1085,2025-10-11,471,salida,2.88,5.36,27
1086,2024-12-29,330,salida,2.3,6.88,104
1087,2025-05-20,184,entrada,3.6,2.05,53
1088,2025-08-06,343,salida,3.83,8.27,185
1089,2025-08-12,288,salida,3.76,8.28,170
1090,2025-01-28,494,salida,4.75,9.21,194
1091,2025-01-24,442,salida,1.34,9.55,21
1092,2025-05-09,499,entrada,0.85,8.82,141
1093,2025-05-10,71,salida,4.33,8.73,82
1094,2025-04-21,147,salida,4.77,8.93,179
1095,2025-01-07,67,entrada,1.46,1.26,49
1096,2025-09-03,353,entrada,0.21,5.89,155
1097,2025-10-16,338,salida,0.67,2.32,0
1098,2025-03-01,82,entrada,1.0,2.1,94
1099,2025-09-14,207,salida,1.21,1.18,90
1100,2025-05-07,272,salida,4.73,4.13,107
1101,2024-12-18,318,salida,1.55,7.8,40
1102,2024-11-26,294,salida,4.89,5.74,158
1103,2024-12-22,285,entrada,2.98,2.53,66
1104,2025-05-31,484,entrada,3.64,3.07,62
1105,2025-03-13,267,salida,4.43,4.3,149
1106,2025-07-14,194,entrada,2.57,1.4,132
1107,2025-07-07,15,salida,2.78,6.49,126
1108,2025-05-27,199,entrada,0.77,3.64,188
1109,2024-11-11,31,entrada,3.95,0.49,144
1110,2025-03-19,258,salida,2.02,2.21,79
1111,2025-07-25,455,salida,4.19,1.03,179
1112,2025-07-05,453,entrada,1.79,7.79,181
1113,2024-11-09,317,entrada,2.84,9.79,133
1114,2025-05-12,131,salida,2.53,6.91,185
1115,2025-09-18,398,salida,4.95,8.13,23
1116,2025-07-13,123,salida,4.62,6.41,127
1117,2025-04-04,169,entrada,0.21,0.43,154
1118,2025-09-24,408,entrada,1.22,7.79,68
1119,2025-10-18,436,entrada,2.03,9.42,120
1120,2025-11-04,69,salida,3.22,4.75,152
1121,2025-01-25,108,entrada,3.78,5.58,167
1122,2025-05-06,344,salida,3.61,8.04,164
1123,2025-11-01,50,salida,1.24,5.33,156
1124,2025-08-09,14,salida,1.5,10.19,60
1125,2025-04-02,154,salida,4.9,8.52,14
1126,2025-08-18,430,entrada,1.76,0.75,142
1127,2025-01-13,499,salida,3.77,8.57,148
1128,2025-11-03,343,salida,2.35,2.76,22
1129,2025-09-02,174,salida,4.46,5.12,182
1130,2025-02-15,497,salida,4.42,5.12,79
1131,2024-12-01,356,entrada,4.19,9.0,128
1132,2025-03-23,127,entrada,3.19,7.49,24
1133,2024-11-25,427,salida,3.51,1.1,182
1134,2025-07-07,323,salida,0.17,6.43,186
1135,2025-11-01,1,salida,4.85,8.88,19
