reserva_id,cliente_id,mesa_id,fecha,personas,canal
752,27631,69,2025-06-23,1,telefono
753,7437,174,2025-08-07,4,web
754,18749,64,2024-11-28,2,app
755,49438,170,2024-12-13,2,app
756,5373,100,2025-10-12,4,telefono
757,36192,170,2025-03-15,2,app
758,33519,31,2025-02-26,2,app
759,44480,125,2025-09-05,4,app
760,32856,31,2025-03-31,4,web
761,7185,40,2025-01-09,6,
762,34885,164,2024-11-18,3,
763,44829,81,2025-03-06,2,web
764,10429,39,2025-09-27,3,web
765,46259,164,2025-08-01,2,web
766,1884,128,2025-01-07,4,telefono
767,42884,18,2024-12-20,4,telefono
768,21060,145,2025-01-28,3,app
769,28257,120,2024-12-27,2,web
770,7345,104,2025-08-06,2,telefono
771,13982,122,2025-05-12,2,telefono
772,34587,67,2025-03-19,4,app
773,4665,180,2024-11-24,4,telefono
774,6059,82,2025-11-05,3,app
775,680,143,2024-11-23,3,telefono
776,49234,104,2025-01-27,2,telefono
777,20955,179,2025-05-22,2,web
778,26748,80,2025-09-19,2,telefono
779,39300,108,2025-02-04,6,telefono
780,7477,141,2025-08-07,2,telefono
781,6184,39,2025-06-27,3,telefono
782,29793,66,2024-12-06,1,telefono
783,11575,92,2025-10-12,2,app
784,10091,163,2024-12-19,6,app
785,18783,95,2025-05-09,2,web
786,8097,67,2025-07-19,2,web
787,37938,4,2025-10-15,4,app
788,18018,106,2025-08-31,2,web
789,38318,152,2025-08-15,3,web
790,37874,113,2025-05-16,4,web
791,28709,57,2025-08-18,5,web
792,24319,137,2025-03-06,1,telefono
793,37314,122,2025-04-10,4,app
794,45778,11,2025-05-16,1,telefono
795,37811,74,2025-06-12,5,
796,18319,77,2025-01-20,5,app
797,14830,23,2025-10-22,3,web
798,14143,50,2025-09-11,3,app
799,49076,135,2025-03-18,1,app
800,38276,178,2025-02-26,2,telefono
801,37869,65,2025-07-05,2,app
802,14441,126,2024-12-05,6,app
803,42933,166,2025-01-04,3,telefono
804,29617,68,2025-03-02,3,app
805,15851,116,2025-06-28,2,web
806,25224,175,2025-03-21,5,web
807,42218,19,2025-04-27,2,app
808,8548,48,2025-05-04,2,web
809,30460,91,2025-04-20,2,web
810,31955,43,2024-12-21,3,web
811,25856,139,2025-02-22,3,telefono
812,23086,79,2025-08-30,2,web
813,28455,178,2025-11-04,2,web
814,27528,160,2025-01-12,4,app
815,28047,10,2025-08-20,1,telefono
816,25662,128,2025-08-04,2,web
817,27362,29,2025-08-07,2,app
818,34364,64,2025-05-20,2,app
819,15106,85,2025-08-25,3,telefono
820,13645,65,2024-12-04,2,app
821,29612,36,2025-10-10,4,app
822,32892,84,2025-03-24,2,telefono
823,18766,126,2025-09-24,3,app
824,11478,91,2025-11-03,3,telefono
825,44857,51,2024-12-03,3,telefono
826,37918,44,2024-12-30,6,app
827,28863,136,2025-08-23,1,app
828,25868,96,2025-03-31,5,app
829,37875,112,2025-02-20,4,app
830,47569,26,2025-09-12,3,web
831,22500,86,2025-09-21,3,app
832,20563,49,2024-12-28,2,web
833,19003,112,2025-05-12,2,web
834,5949,27,2025-09-24,5,telefono
835,21866,90,2024-12-14,2,telefono
836,30338,100,2025-08-14,4,telefono
837,24129,29,2025-04-24,2,app
838,29888,1,2025-03-14,2,telefono
839,20076,100,2025-04-18,4,
840,28329,127,2025-05-21,2,telefono
841,32657,148,2024-11-21,2,web
842,20961,124,2025-02-16,1,telefono
843,44257,63,2025-02-20,3,app
844,41129,143,2025-01-10,2,telefono
845,28942,89,2025-11-03,2,web
846,35710,68,2025-03-24,4,telefono
847,47542,55,2025-07-10,2,telefono
848,28452,54,2025-01-28,3,web
849,20412,2,2025-02-21,1,app
850,27824,46,2024-12-17,3,telefono
851,6441,149,2024-12-22,4,app
852,45879,52,2025-03-28,6,web
853,23780,62,2025-06-03,2,telefono
854,15619,145,2024-12-04,1,app
855,34874,153,2025-01-04,6,web
856,143,177,2025-01-25,2,telefono
857,10611,54,2025-04-10,2,telefono
858,12927,180,2025-05-29,3,telefono
859,34842,51,2025-08-15,2,telefono
860,33926,57,2025-06-22,1,
861,30543,157,2025-03-22,3,web
862,43512,169,2024-11-18,2,web
863,44732,78,2025-09-16,2,app
864,22303,62,2025-04-30,2,web
865,24006,73,2025-05-07,2,app
866,26185,72,2025-04-03,2,web
867,12144,101,2025-01-13,2,app
868,28609,123,2025-05-31,2,web
869,28659,163,2025-02-17,3,web
870,10103,10,2024-11-26,4,app
871,11306,86,2025-04-28,2,telefono
872,45188,92,2025-04-04,2,app
873,39077,97,2025-07-02,2,telefono
874,9845,122,2024-12-18,2,telefono
875,30334,58,2025-02-06,4,app
876,12724,127,2025-06-18,3,app
877,46825,176,2025-08-02,4,app
878,36258,22,2025-03-10,2,telefono
879,31596,154,2025-01-03,1,web
880,208,45,2024-11-28,2,web
881,2209,152,2024-11-10,6,web
882,8889,88,2025-10-11,4,telefono
883,25113,12,2025-05-19,3,web
884,10818,3,2025-10-14,3,
885,10894,68,2025-04-13,3,web
886,44696,118,2025-02-10,2,app
887,44204,69,2025-04-10,4,telefono
888,20597,164,2025-04-01,4,web
889,27485,134,2025-09-01,2,web
890,31110,138,2025-04-10,4,web
891,42336,65,2025-01-18,3,telefono
892,21095,122,2025-02-11,2,telefono
893,3242,44,2025-10-13,4,web
894,80,109,2025-06-07,4,
895,28539,158,2025-08-13,2,app
896,43671,13,2024-12-26,4,telefono
897,21085,155,2025-01-30,2,web
898,20681,54,2025-05-18,2,app
899,33665,161,2025-02-04,2,app
900,8888,36,2025-09-23,2,app
901,5705,90,2025-08-20,1,app
902,48490,115,2025-09-22,2,web
903,41077,47,2025-10-20,4,app
904,11653,49,2025-08-02,5,web
905,43673,142,2025-10-24,5,web
906,28892,23,2025-10-15,3,telefono
907,17414,93,2025-07-26,4,
908,45164,149,2025-03-19,2,telefono
909,12796,52,2025-06-29,1,telefono
910,6380,34,2024-11-23,2,telefono
911,13444,138,2025-03-20,4,web
912,49539,70,2025-10-03,4,web
913,20142,63,2025-07-26,3,web
914,39864,13,2025-06-23,4,web
915,32306,27,2025-08-06,3,web
916,44962,152,2025-09-01,4,app
917,28783,23,2025-06-30,3,app
918,45636,127,2025-08-12,2,telefono
919,41793,82,2025-09-05,2,telefono
920,2998,42,2025-08-28,2,telefono
921,22294,36,2025-07-30,1,web
922,36769,63,2025-03-23,4,web
923,2047,94,2025-09-26,2,telefono
924,17053,79,2025-10-26,3,app
925,45227,59,2025-10-13,2,telefono
926,6417,60,2025-04-02,2,app
927,18773,159,2025-10-19,6,app
928,42420,125,2024-12-21,2,web
929,20801,171,2024-11-06,3,telefono
930,47318,140,2025-03-17,4,web
931,23873,25,2025-04-02,4,web
932,8847,24,2025-10-20,4,app
933,24336,3,2024-12-12,2,app
934,45252,86,2024-11-06,2,app
935,47821,25,2025-09-16,1,app
936,13368,157,2025-10-31,2,app
937,18881,63,2025-02-01,3,app
938,10080,125,2025-05-28,2,web
939,35261,102,2024-11-08,4,app
940,18040,24,2025-07-11,1,web
941,49813,33,2024-11-14,2,telefono
942,13759,19,2025-05-25,6,
943,2858,7,2025-08-10,2,app
944,46167,143,2024-12-20,3,telefono
945,39950,73,2025-07-16,2,app
946,49781,12,2025-03-22,1,web
947,5433,49,2025-08-19,2,web
948,87,133,2025-10-18,1,web
949,17302,167,2025-01-29,3,web
950,17652,161,2025-02-25,1,telefono
951,2216,124,2025-04-11,2,app
952,15954,70,2025-06-01,2,app
953,10932,141,2025-07-29,3,app
954,22398,57,2024-11-19,4,app
955,14215,5,2025-10-19,1,telefono
956,26128,76,2025-03-21,3,app
957,37826,159,2025-10-07,2,telefono
958,26592,85,2025-08-21,2,telefono
959,690,154,2025-10-22,1,telefono
960,26488,147,2025-09-21,1,app
961,36773,101,2025-05-18,4,app
962,40942,87,2024-11-11,2,app
963,24107,109,2025-05-19,2,app
964,16340,45,2025-08-20,1,web
965,47447,25,2025-05-11,2,app
966,6659,52,2024-12-24,4,app
967,43264,45,2025-07-13,4,app
968,906,111,2025-07-20,4,web
969,1526,51,2025-01-06,2,telefono
970,34839,50,2025-10-12,6,web
971,4307,51,2025-05-04,1,app
972,1339,41,2025-09-24,2,web
973,26217,40,2025-11-04,5,telefono
974,16889,180,2025-05-13,4,telefono
975,850,169,2024-11-24,2,app
976,3389,8,2025-10-25,5,telefono
977,4876,147,2025-05-06,2,app
978,6647,90,2025-11-04,4,app
979,13725,83,2024-11-15,6,app
980,42135,172,2024-11-28,2,app
981,38270,86,2025-06-22,4,app
982,42301,34,2025-03-11,1,app
983,38160,132,2025-04-26,1,telefono
984,3409,164,2025-05-27,1,web
985,26866,10,2025-10-13,5,telefono
986,23738,34,2025-03-02,3,web
987,33528,114,2025-09-18,2,app
988,39701,153,2025-06-09,4,web
989,22361,66,2025-03-24,4,web
990,35640,105,2025-01-05,6,app
991,25831,114,2024-11-25,3,web
992,33367,148,2025-08-05,2,app
993,43667,32,2025-03-29,3,telefono
994,34705,45,2025-07-02,2,web
995,11166,86,2025-09-05,4,telefono
996,27391,11,2025-05-05,4,telefono
997,29582,24,2025-03-31,1,app
998,21998,30,2025-07-12,3,app
999,47367,92,2025-06-08,2,app
1000,25244,86,2024-11-11,2,telefono
1001,41504,101,2025-03-22,1,app
1002,32108,173,2024-11-27,3,telefono
1003,32267,87,2025-07-13,2,
1004,10770,93,2025-08-05,4,web
1005,11425,132,2025-02-16,2,telefono
1006,459,30,2025-08-09,2,app
1007,41900,158,2025-01-14,1,telefono
1008,15548,149,2025-09-02,3,telefono
1009,35217,180,2025-03-04,1,web
1010,11900,139,2025-09-26,2,app
1011,10091,174,2025-03-07,5,web
1012,20951,113,2024-12-30,5,telefono
1013,45940,61,2025-06-19,4,web
1014,6025,60,2025-09-01,3,app
1015,34512,27,2024-11-06,4,
1016,32705,56,2025-01-18,2,app
1017,49867,178,2025-09-23,4,web
1018,37205,145,2025-05-01,4,app
1019,14260,144,2025-04-01,2,telefono
1020,38950,144,2025-03-03,3,app
1021,32929,99,2024-12-30,1,app
1022,32368,83,2025-03-25,3,web
1023,24256,67,2025-10-05,1,telefono
1024,24421,45,2025-08-12,4,app
1025,34937,51,2025-07-18,2,telefono
1026,45618,22,2024-12-15,1,app
1027,2073,56,2025-08-09,3,telefono
1028,40848,5,2025-04-03,4,telefono
1029,23606,123,2025-10-22,2,app
1030,30522,149,2024-12-01,5,telefono
1031,8522,20,2024-11-10,1,telefono
1032,32380,113,2025-10-06,2,app
1033,8390,162,2025-10-19,2,app
1034,24740,144,2025-06-06,4,web
1035,4269,97,2025-07-26,3,app
1036,31285,41,2024-11-20,6,web
1037,46527,64,2025-10-27,1,app
1038,9557,72,2025-03-21,2,telefono
1039,20031,8,2025-09-24,4,web
1040,2915,176,2024-12-23,4,app
1041,28008,61,2025-01-01,2,telefono
1042,4222,105,2025-09-02,2,telefono
1043,12690,67,2024-11-29,2,app
1044,25719,82,2025-04-01,4,web
1045,32436,56,2025-11-01,2,app
1046,37136,137,2024-12-20,4,telefono
1047,3022,97,2025-03-23,2,
1048,38248,148,2025-06-26,2,app
1049,36736,160,2024-11-28,3,app
1050,37555,64,2025-01-28,5,web
1051,45999,172,2024-11-26,1,
1052,14921,14,2025-01-02,1,telefono
1053,28308,107,2025-07-22,2,web
1054,17882,115,2025-09-06,4,telefono
1055,48435,2,2025-06-06,2,web
1056,43357,78,2025-01-19,2,
1057,20282,51,2025-08-24,3,telefono
1058,1671,4,2025-01-02,4,telefono
1059,22478,136,2025-10-14,4,telefono
1060,7420,102,2024-12-24,2,web
1061,39743,154,2025-10-02,2,telefono
1062,43999,141,2025-02-05,2,web
1063,13624,89,2025-10-17,2,telefono
1064,7980,64,2024-12-18,2,web
1065,7592,51,2025-02-08,2,telefono
1066,34186,70,2025-05-24,2,web
1067,39658,29,2025-02-18,3,telefono
1068,35594,42,2025-06-06,5,app
1069,20282,164,2024-11-09,4,web
1070,16066,137,2025-04-15,2,telefono
1071,39169,30,2025-03-13,2,telefono
1072,2295,109,2025-02-02,3,telefono
1073,46686,87,2025-03-09,2,web
1074,25039,151,2025-11-02,2,app
1075,21600,42,2025-04-09,2,web
1076,40421,50,2025-03-10,3,app
1077,17536,61,2025-05-14,2,telefono
1078,34206,61,2025-07-18,1,web
1079,20488,58,2025-08-27,2,web
1080,25784,96,2025-06-23,3,web
1081,8103,62,2025-05-08,5,
1082,25469,72,2025-03-26,2,web
1083,20001,121,2025-01-11,2,telefono
1084,31713,160,2024-11-07,6,app
1085,16583,61,2025-10-13,2,app
1086,30157,161,2025-03-18,2,web
1087,21077,59,2024-12-29,2,app
1088,47729,165,2025-06-14,4,telefono
1089,2933,8,2025-07-08,1,
1090,40270,25,2025-01-22,2,web
1091,14020,138,2024-12-01,4,telefono
1092,25341,6,2024-11-19,2,app
1093,4768,36,2025-07-26,1,web
1094,16381,106,2024-11-16,2,telefono
1095,15844,150,2025-08-22,2,telefono
1096,6588,64,2025-05-26,2,web
1097,10044,120,2024-12-26,4,web
1098,12815,103,2025-09-27,4,telefono
1099,18936,10,2025-03-17,3,web
1100,23010,48,2025-01-19,4,web
1101,32852,162,2024-11-28,2,app
1102,48279,94,2025-06-22,2,web
1103,25838,60,2025-01-07,2,telefono
1104,16137,92,2025-09-09,2,app
1105,28285,164,2024-11-06,2,telefono
1106,37241,69,2025-02-26,4,web
1107,4129,78,2025-09-02,4,app
1108,7251,37,2025-08-03,2,web
1109,23173,113,2025-03-30,2,web
1110,45603,60,2025-02-14,2,web
1111,38237,83,2025-09-19,2,telefono
1112,28651,18,2025-02-23,4,web
1113,16667,169,2025-04-21,4,app
1114,4913,37,2025-02-16,1,web
1115,8665,5,2025-07-27,4,web
1116,7808,21,2025-05-25,2,telefono
1117,15444,126,2025-02-16,2,app
1118,13697,33,2025-07-06,4,web
1119,2229,35,2024-11-15,2,telefono
1120,39571,94,2024-11-22,2,telefono
1121,28365,125,2025-06-25,2,app
1122,32955,56,2025-07-11,4,telefono
1123,45119,156,2024-12-20,2,app
1124,46555,28,2025-03-29,3,telefono
1125,49573,153,2025-04-09,2,telefono
1126,12327,4,2024-12-24,2,app
1127,26130,120,2025-09-26,2,web
1128,25251,61,2024-11-07,2,telefono
1129,47543,129,2025-10-28,5,web
1130,6281,17,2025-06-26,2,telefono
1131,39319,89,2025-06-14,4,telefono
1132,12618,98,2024-11-19,4,app
1133,29163,110,2025-10-22,2,app
1134,37331,34,2025-06-06,5,app
1135,36634,169,2025-01-23,3,web
1136,16026,55,2024-12-24,1,app
1137,1883,43,2025-06-16,2,telefono
1138,8446,28,2025-05-02,2,telefono
1139,47058,112,2025-11-01,2,web
1140,45185,167,2025-07-19,3,app
1141,11839,104,2025-07-22,2,telefono
1142,10597,14,2025-06-21,3,telefono
1143,27603,166,2025-02-12,6,app
1144,12085,57,2024-11-14,2,app
1145,17404,78,2025-04-10,5,web
1146,4644,141,2025-05-09,2,web
1147,39592,61,2025-04-17,3,web
1148,20962,51,2025-08-18,2,app
1149,25409,114,2025-10-16,2,telefono
1150,32373,76,2025-05-16,2,app
1151,24608,19,2025-02-11,1,telefono
1152,9436,27,2024-11-22,1,telefono
1153,18289,55,2024-12-12,2,web
1154,10744,1,2025-09-11,2,web
1155,26410,75,2025-01-30,5,web
1156,20181,135,2025-08-16,4,web
1157,1627,85,2025-11-05,5,telefono
1158,18999,94,2025-08-24,2,web
1159,43588,109,2025-07-01,2,web
1160,17569,157,2024-12-04,2,app
1161,48901,139,2025-01-30,2,telefono
1162,38861,85,2025-06-09,1,web
1163,36406,71,2025-04-19,2,web
1164,47444,42,2024-11-20,4,telefono
1165,40128,63,2025-04-14,2,app
1166,17325,107,2025-01-02,3,telefono
1167,34906,41,2025-09-24,2,telefono
1168,42642,42,2024-12-09,2,telefono
1169,25099,80,2025-03-03,6,app
1170,42775,31,2025-01-28,4,app
1171,7261,95,2025-02-03,4,app
1172,47112,100,2025-10-14,2,web
1173,39637,158,2025-10-07,4,telefono
1174,495,164,2025-11-05,1,web
1175,5706,96,2025-02-21,4,telefono
1176,38113,64,2025-10-02,3,app
1177,49642,131,2025-07-07,5,app
1178,9080,129,2025-08-10,4,app
1179,22426,38,2024-12-22,4,telefono
1180,23742,51,2024-11-16,2,app
1181,18780,171,2025-06-15,1,telefono
1182,4942,47,2025-02-19,2,app
1183,49163,161,2025-06-17,2,app
1184,26922,128,2025-05-14,2,web
1185,14977,55,2024-12-05,4,web
1186,31032,116,2025-06-29,2,telefono
1187,31397,108,2025-05-24,4,telefono
1188,26551,97,2025-06-25,2,web
1189,40281,131,2025-06-07,2,web
1190,40618,135,2025-06-21,2,app
1191,19509,83,2025-01-03,2,telefono
1192,38262,86,2025-03-21,3,web
1193,13219,101,2025-09-30,3,telefono
1194,9772,71,2025-09-08,2,app
1195,25750,37,2024-12-11,2,web
1196,35867,135,2025-01-19,1,app
1197,1066,15,2025-08-22,3,web
1198,9289,62,2025-06-15,4,web
1199,36365,166,2025-10-11,1,telefono
1200,1815,14,2024-12-26,3,web
1201,17396,10,2025-01-24,3,telefono
1202,30132,120,2025-07-20,1,telefono
1203,6693,169,2025-01-30,2,telefono
1204,18661,43,2025-03-15,2,telefono
1205,16616,91,2025-04-15,2,web
1206,43950,60,2025-04-09,4,app
1207,39962,92,2025-08-25,2,web
1208,32440,113,2025-05-28,2,app
1209,42069,60,2025-04-29,2,telefono
1210,34299,86,2025-07-30,6,app
1211,18049,105,2025-10-25,2,app
1212,44479,20,2025-08-02,2,web
1213,21008,71,2025-05-13,2,app
1214,10383,66,2024-12-02,4,app
1215,7509,104,2025-05-09,2,app
1216,20671,128,2025-04-15,1,telefono
1217,49011,135,2025-08-27,4,telefono
1218,38850,31,2024-11-24,2,app
1219,41914,69,2025-03-03,5,web
1220,10849,58,2024-12-02,1,telefono
1221,17823,128,2025-10-03,3,app
1222,1227,82,2025-07-13,4,telefono
1223,34468,17,2024-11-09,1,telefono
1224,41959,174,2025-02-13,4,telefono
1225,42465,20,2024-11-29,2,telefono
1226,36470,97,2025-08-24,2,telefono
1227,28107,55,2025-03-21,1,web
1228,1370,149,2025-06-23,2,app
1229,40843,166,2025-02-25,3,telefono
1230,39168,112,2025-05-03,2,telefono
1231,11689,41,2024-11-06,2,app
1232,14903,122,2025-09-11,2,app
1233,25571,139,2025-09-24,4,telefono
1234,35831,125,2025-02-26,2,web
1235,47522,37,2025-04-21,2,app
1236,5523,175,2025-06-28,4,app
1237,18724,153,2025-02-19,4,web
1238,2415,73,2025-09-11,3,app
1239,40986,127,2025-10-19,3,web
1240,41198,137,2025-03-07,2,telefono
1241,26217,38,2025-02-27,6,telefono
1242,17753,25,2025-10-21,3,web
1243,32092,50,2025-03-06,2,telefono
1244,34848,15,2025-07-22,3,telefono
1245,14263,146,2025-03-15,6,telefono
1246,2428,117,2025-08-11,4,web
1247,20277,123,2025-02-01,2,app
1248,40480,16,2025-02-18,2,app
1249,19021,143,2025-10-25,1,telefono
1250,48755,13,2025-02-03,3,web
1251,28210,3,2025-06-26,2,telefono
1252,18532,166,2025-07-21,2,web
1253,8537,103,2025-03-10,4,telefono
1254,5120,110,2024-12-30,2,app
1255,37066,94,2025-06-07,3,telefono
1256,10649,107,2025-08-17,2,
1257,18956,101,2025-07-08,2,telefono
1258,13947,109,2024-12-09,4,app
1259,6129,143,2025-01-28,3,app
1260,873,94,2025-08-30,5,app
1261,17784,107,2025-03-26,6,web
1262,48075,109,2025-03-03,1,app
1263,4061,115,2025-10-08,2,app
1264,34090,10,2024-12-04,2,app
1265,42234,137,2025-10-31,2,
1266,29131,53,2024-12-22,2,app
1267,28928,127,2025-02-25,2,telefono
1268,22300,156,2025-02-28,2,web
1269,5190,135,2025-04-20,2,web
1270,30545,29,2025-05-06,4,telefono
1271,1348,120,2025-08-25,4,web
1272,15005,12,2025-01-25,4,telefono
1273,44241,26,2025-04-30,1,app
1274,41119,2,2025-09-10,4,web
1275,28364,33,2025-05-14,3,app
1276,42790,158,2024-12-07,6,app
1277,42854,151,2025-08-25,2,app
1278,31707,4,2025-06-09,5,app
1279,35734,81,2025-04-14,1,app
1280,1701,144,2024-12-25,4,telefono
1281,49590,177,2025-09-17,2,telefono
1282,33730,12,2025-05-29,4,web
1283,15799,104,2025-09-23,5,app
1284,11879,43,2024-12-13,5,telefono
1285,17443,65,2024-12-17,2,telefono
1286,28667,47,2025-01-13,3,app
1287,152,40,2025-04-03,2,
1288,31854,7,2025-01-04,4,app
1289,316,71,2025-09-09,4,web
1290,40567,81,2024-11-12,2,telefono
1291,40146,62,2024-12-24,2,app
1292,13672,132,2025-10-03,2,telefono
1293,31200,110,2025-08-03,2,web
1294,24455,156,2024-11-19,1,web
1295,32654,7,2025-09-04,4,telefono
1296,48875,34,2025-02-04,2,web
1297,30948,101,2025-01-16,2,app
1298,30162,80,2025-07-06,2,app
1299,5718,103,2025-08-20,4,web
1300,45939,138,2025-04-02,6,app
1301,27780,8,2025-06-24,2,app
1302,33004,38,2025-08-01,1,web
1303,21693,176,2025-06-12,5,app
1304,45345,162,2025-08-04,2,web
1305,25007,41,2025-03-06,3,web
1306,13667,47,2024-12-16,2,app
1307,30491,133,2025-01-21,2,web
1308,42554,52,2025-04-18,5,web
1309,45526,66,2025-07-27,4,app
1310,35835,13,2025-06-06,2,app
1311,27530,98,2025-02-28,1,web
1312,8126,164,2025-06-18,3,telefono
1313,18129,9,2025-05-27,2,web
1314,15327,72,2025-06-08,2,app
1315,19921,174,2025-03-20,1,web
1316,1534,31,2025-06-03,1,web
1317,7960,8,2025-03-16,2,app
1318,49567,164,2025-10-03,1,
1319,31837,8,2024-12-08,1,app
1320,8779,140,2025-01-25,2,app
1321,47321,52,2025-06-16,1,app
1322,5201,70,2025-06-06,1,app
1323,954,44,2025-03-22,2,web
1324,21317,61,2025-03-07,4,web
1325,12771,133,2025-05-31,1,web
1326,14359,97,2025-05-24,2,web
1327,6254,135,2024-12-16,2,app
1328,26553,106,2025-07-20,2,telefono
1329,7808,115,2025-01-23,2,web
1330,49229,159,2025-08-15,2,web
1331,618,82,2025-04-18,2,web
1332,9405,74,2025-06-06,2,telefono
1333,11083,111,2025-08-28,3,web
1334,44322,147,2025-01-02,2,telefono
1335,32389,121,2024-12-23,4,web
1336,18527,149,2025-03-10,4,
1337,31198,163,2024-12-31,2,telefono
1338,21020,101,2025-04-11,4,app
1339,36984,35,2024-12-12,6,app
1340,19706,97,2025-02-26,6,
1341,37565,97,2025-01-06,2,web
1342,35860,81,2025-03-07,3,web
1343,32925,14,2025-10-19,4,telefono
1344,23238,102,2025-05-31,6,telefono
1345,39705,74,2025-04-05,2,web
1346,24351,15,2025-06-03,4,telefono
1347,294,136,2025-08-23,2,
1348,3232,16,2025-09-08,2,telefono
1349,27923,80,2025-08-04,2,web
1350,5155,165,2025-06-21,1,app
1351,38069,32,2025-09-24,2,app
1352,14369,123,2025-04-21,5,web
1353,33150,107,2025-07-16,3,web
1354,7074,178,2025-04-29,4,web
1355,7567,136,2024-11-30,2,telefono
1356,48616,167,2025-01-08,2,app
1357,42974,6,2025-10-01,5,telefono
1358,21680,162,2025-07-13,6,telefono
1359,9655,126,2024-12-02,2,telefono
1360,4324,126,2025-09-01,6,web
1361,23153,167,2025-10-02,2,web
1362,11556,59,2025-04-03,2,telefono
1363,4157,5,2025-08-09,2,app
1364,6781,116,2025-03-26,3,app
1365,49685,132,2025-08-19,2,telefono
1366,32732,114,2025-10-11,2,telefono
1367,23609,101,2024-12-22,4,web
1368,19693,101,2025-02-22,2,web
1369,49221,12,2025-01-03,1,app
1370,31076,70,2025-04-05,2,app
1371,454,38,2025-01-14,5,web
1372,11374,87,2024-12-20,2,telefono
1373,26992,129,2024-12-20,3,web
1374,6810,80,2024-11-13,2,telefono
1375,45782,24,2025-08-19,3,web
1376,31885,150,2025-05-24,2,telefono
1377,41388,141,2025-08-26,4,web
1378,41545,122,2025-10-24,3,web
1379,5909,127,2025-04-18,1,telefono
1380,43720,16,2025-08-20,2,telefono
1381,36270,99,2025-08-31,1,app
1382,32717,94,2025-02-15,2,telefono
1383,7517,94,2025-06-24,2,app
1384,3132,100,2025-08-17,3,telefono
1385,24663,156,2024-11-11,1,web
1386,30314,2,2025-06-22,2,app
1387,1288,172,2025-08-31,4,telefono
1388,9469,13,2025-08-15,2,app
1389,7138,77,2025-08-17,2,app
1390,38684,30,2025-07-12,1,telefono
1391,32151,4,2025-09-29,1,web
1392,44464,72,2025-10-04,6,telefono
1393,5372,81,2025-06-15,1,app
1394,12678,150,2025-02-12,3,app
1395,41044,12,2024-12-04,4,telefono
1396,43427,149,2025-04-23,3,app
1397,2739,157,2025-02-18,2,web
1398,19306,60,2025-10-26,1,web
1399,26035,159,2025-09-14,3,app
1400,13838,129,2025-08-17,5,app
1401,44559,16,2025-07-20,2,web
1402,39899,16,2025-07-13,4,web
1403,32199,62,2025-01-24,4,app
1404,25147,86,2025-02-12,2,telefono
1405,43538,2,2025-07-24,2,telefono
1406,18959,131,2024-12-10,2,web
1407,25522,77,2025-10-26,2,app
1408,40324,5,2025-04-18,2,web
1409,9472,55,2025-08-19,1,telefono
1410,33462,160,2024-11-22,4,telefono
1411,22993,172,2025-05-25,3,web
1412,9213,103,2025-05-14,3,app
1413,35856,179,2024-12-19,2,telefono
