entrega_id,fecha,pedido_id,cliente_id,tiempo_min,propina
664,2025-08-06,60540,21919,31,1.42
665,2025-07-21,11690,42651,10,0.89
666,2024-11-27,109980,10915,57,1.16
667,2025-10-05,140638,27601,48,0.75
668,2025-09-28,69157,44857,50,1.66
669,2025-06-17,24232,18677,35,7.34
670,2025-09-15,34973,43813,35,0.05
671,2025-05-24,141286,12139,44,1.09
672,2024-11-11,140967,42077,27,0.73
673,2025-05-23,13528,23603,16,0.62
674,2025-01-19,12203,32775,38,0.95
675,2025-08-14,22203,46990,41,1.91
676,2025-09-13,84324,46449,23,3.37
677,2025-08-20,44061,33027,31,0.39
678,2025-08-05,87254,38243,52,0.38
679,2025-08-07,48639,27606,39,2.08
680,2025-01-02,143125,20591,56,0.26
681,2025-09-16,47727,7713,24,0.06
682,2025-09-17,28820,30031,28,2.11
683,2025-10-24,45756,30474,36,2.13
684,2024-12-31,38321,12890,30,2.33
685,2024-12-27,147034,31313,37,2.04
686,2025-08-16,73671,33215,22,0.75
687,2024-11-24,56163,48581,18,0.21
688,2025-01-06,138548,34368,27,0.71
689,2025-10-24,123879,41477,29,0.79
690,2025-01-22,88271,5191,31,0.89
691,2025-05-21,89460,33269,38,0.08
692,2025-10-14,101316,22629,37,0.34
693,2025-01-20,86456,40183,28,2.22
694,2025-02-16,82110,12430,37,3.57
695,2025-08-15,91308,30123,34,1.01
696,2025-08-26,30164,47313,22,0.07
697,2024-11-30,8787,15654,25,0.89
698,2025-08-12,69204,4158,27,1.39
699,2025-06-21,95353,10607,18,0.39
700,2025-09-19,81463,514,18,0.37
701,2025-07-19,138695,32038,18,1.05
702,2025-02-01,62061,11806,52,0.39
703,2025-05-14,145854,26385,40,2.85
704,2024-11-29,41536,47958,53,1.28
705,2025-05-08,42638,17472,37,4.36
706,2025-03-02,22456,40314,22,0.91
707,2025-09-04,6466,25498,49,0.75
708,2024-11-23,65007,37859,55,3.85
709,2025-01-06,15369,10869,29,0.76
710,2024-12-25,118369,14800,25,5.56
711,2025-07-12,90188,46707,45,4.0
712,2025-02-02,88667,37292,31,0.25
713,2025-03-30,41032,43240,39,1.14
714,2025-02-25,98763,7664,50,0.84
715,2025-04-15,141360,22121,33,1.15
716,2025-04-07,141307,10369,21,2.24
717,2024-12-27,116763,29159,38,2.3
718,2025-04-01,111105,38932,57,1.45
719,2025-03-09,56639,22208,58,1.32
720,2025-03-01,35300,42909,24,0.57
721,2025-09-05,59090,38354,35,2.14
722,2024-12-08,116268,23601,32,1.69
723,2025-02-16,59332,20881,44,0.29
724,2025-05-13,106660,45755,28,2.73
725,2025-08-06,120134,32355,10,1.59
726,2025-08-11,32176,7568,18,1.53
727,2025-05-21,126184,22700,41,0.27
728,2025-09-09,139794,16493,29,0.01
729,2025-07-08,81769,9115,45,1.08
730,2025-03-24,142715,48535,29,0.57
731,2025-01-07,78333,31000,31,2.75
732,2025-02-28,88279,42107,51,4.79
733,2025-04-27,26663,27608,32,0.15
734,2025-10-12,79648,436,53,1.32
735,2025-04-20,99576,11215,56,3.44
736,2024-11-12,62419,26462,41,0.82
737,2025-10-20,104466,6869,25,0.14
738,2025-07-11,19595,7323,37,1.75
739,2024-12-09,127749,38008,44,0.18
740,2025-09-21,109255,11488,42,3.43
741,2025-10-27,1391,38679,38,2.63
742,2025-05-27,12271,48975,19,0.27
743,2025-04-21,63867,37331,24,2.37
744,2025-07-12,63996,49283,39,0.84
745,2025-09-19,108254,27169,31,1.12
746,2024-11-21,36456,166,26,0.0
747,2025-10-15,122446,12436,31,4.67
748,2025-01-03,105046,27413,17,0.2
749,2025-03-07,86888,19350,37,1.29
750,2024-12-10,1149,17605,34,1.5
751,2025-09-21,136895,21917,23,2.97
752,2025-04-20,113704,6255,42,2.23
753,2025-05-27,139027,24829,18,1.5
754,2025-02-24,56279,15826,36,1.33
755,2025-10-02,77705,1879,35,0.98
756,2025-04-28,6503,12370,34,4.12
757,2025-07-30,48955,24056,43,0.87
758,2025-03-29,49833,48491,40,2.66
759,2025-07-25,73803,17699,19,2.79
760,2025-06-07,29745,28465,37,3.61
761,2024-11-28,112487,9093,36,4.18
762,2025-10-18,64995,11084,24,1.42
763,2024-12-10,53338,32643,40,0.38
764,2025-06-27,117142,42603,32,0.25
765,2025-01-19,57107,45823,19,0.03
766,2025-01-15,5417,922,35,1.13
767,2024-11-07,63619,10650,10,1.78
768,2025-04-29,106153,48933,45,0.1
769,2025-04-04,33496,35655,42,0.1
770,2025-05-16,17770,26232,39,1.26
771,2025-04-28,96033,10147,55,9.79
772,2025-03-18,111765,8622,35,0.18
773,2025-09-09,93494,25512,25,0.02
774,2025-07-14,4061,35829,43,2.51
775,2025-06-03,39658,28947,33,3.17
776,2025-10-06,144818,47351,18,3.19
777,2024-12-29,104216,41578,44,0.49
778,2024-12-11,60039,26894,47,1.31
779,2025-02-23,64031,39074,27,0.48
780,2025-03-13,10132,48925,33,0.82
781,2025-07-27,123914,17677,24,3.96
782,2025-03-15,66019,11809,33,2.38
783,2025-08-03,124384,1350,25,4.61
784,2025-01-12,113999,8142,24,0.78
785,2025-02-21,32665,22187,43,1.24
786,2025-01-03,99988,26143,31,4.07
787,2025-08-28,7971,45713,26,0.01
788,2024-11-26,101484,9729,24,0.07
789,2024-12-10,31184,46187,52,1.65
790,2025-07-31,139383,16147,41,0.52
791,2025-03-19,27195,17713,35,0.41
792,2025-08-22,65751,35688,28,0.55
793,2025-09-13,31401,17938,44,0.07
794,2025-05-17,81103,4963,26,0.72
795,2025-05-05,114575,9290,43,0.84
796,2025-01-18,48630,33873,35,2.77
797,2025-07-02,32526,8690,38,0.71
798,2025-06-23,21174,1348,36,0.5
799,2024-12-02,22699,17795,55,0.07
800,2025-01-03,37101,19646,36,0.39
801,2025-10-19,40644,7314,39,1.35
802,2025-10-30,114822,1458,41,1.29
803,2025-10-15,120568,23284,30,0.06
804,2025-03-20,88830,40536,28,9.6
805,2025-02-27,104113,13771,35,0.53
806,2025-02-15,84680,31133,44,0.33
807,2025-02-11,144409,29398,34,0.43
808,2025-08-01,144410,1082,34,1.24
809,2024-12-24,36401,41574,31,1.5
810,2024-11-29,134494,26217,41,0.26
811,2025-01-16,147383,21387,31,1.65
812,2025-09-16,87137,26765,33,0.95
813,2025-03-30,76366,15628,27,0.91
814,2025-01-02,60679,695,37,0.61
815,2025-02-02,59212,31291,11,4.59
816,2025-06-25,135773,10443,35,1.26
817,2025-01-02,60882,35200,40,0.51
818,2025-03-07,145579,2914,23,1.38
819,2025-04-09,71903,28505,14,0.03
820,2025-02-26,594,31099,34,0.8
821,2025-06-10,89556,20577,42,1.38
822,2025-01-05,25452,44621,40,0.13
823,2025-06-18,86021,5439,10,2.76
824,2025-07-02,53371,46859,20,1.1
825,2024-12-06,59285,45626,35,3.11
826,2024-12-05,16797,24031,24,1.59
827,2024-11-11,12299,34480,42,0.94
828,2025-05-30,71260,6548,24,0.47
829,2025-03-29,133219,7041,45,0.41
830,2025-09-25,80296,28643,29,4.87
831,2025-03-30,9733,30890,37,0.2
832,2025-08-01,63202,41999,39,1.66
833,2025-08-10,7275,12500,27,0.92
834,2025-09-02,108510,30200,49,5.09
835,2025-02-19,77162,47795,28,0.35
836,2024-12-26,108265,47408,47,1.57
837,2024-11-20,121768,39413,29,0.6
838,2025-10-16,93068,47160,33,3.25
839,2025-05-15,137862,18052,27,0.32
840,2025-07-23,126286,33534,29,5.38
841,2024-12-21,130990,35510,38,0.68
842,2025-02-27,50001,2935,38,2.65
843,2025-06-02,23752,38874,31,3.27
844,2025-08-17,115528,42278,49,0.39
845,2025-05-05,126808,14065,24,4.87
846,2025-06-11,123223,34603,32,0.65
847,2025-03-23,123727,13555,29,3.07
848,2025-08-31,68674,18875,35,2.18
849,2025-11-01,128178,2576,55,0.35
850,2025-02-02,79904,39991,31,0.85
851,2025-10-11,147917,11576,24,0.22
852,2025-05-26,54518,33833,31,3.23
853,2025-10-18,16309,2448,48,4.25
854,2025-05-07,119330,30046,35,2.36
855,2025-06-10,11778,47582,33,2.19
856,2024-11-17,98401,26928,43,0.6
857,2025-07-04,16182,32370,46,0.17
858,2025-09-18,63487,18071,26,0.28
859,2025-02-08,43538,3793,31,3.31
860,2025-08-10,51592,9298,24,1.53
861,2025-11-04,40095,46282,18,2.8
862,2025-04-13,48768,48099,30,1.78
863,2025-03-18,5919,22828,31,1.09
864,2025-10-05,62319,25552,46,1.1
865,2025-03-23,123075,26678,28,3.44
866,2025-10-27,89974,26727,14,1.62
867,2024-12-01,103283,1625,31,0.5
868,2025-08-06,11531,46072,13,0.23
869,2025-09-08,51863,46103,33,0.41
870,2025-08-28,43837,40661,41,0.11
871,2024-12-07,92631,45919,40,1.06
872,2024-11-17,54677,27647,33,1.97
873,2025-04-17,118243,8574,50,0.31
874,2025-03-23,101067,5290,21,0.75
875,2024-11-08,52509,27161,40,0.6
876,2025-01-15,104904,32156,40,1.59
877,2025-03-07,56293,43858,36,0.57
878,2024-12-28,100321,14287,36,1.83
879,2024-12-21,65000,40299,40,0.47
880,2025-07-17,82985,3189,32,1.64
881,2025-11-05,85427,34790,47,4.06
882,2024-12-26,52410,42065,21,0.98
883,2025-02-10,50256,41835,52,0.34
884,2025-08-09,8422,1476,38,6.11
885,2025-09-10,118444,18513,40,4.72
886,2024-11-18,81023,3789,44,2.66
887,2025-04-20,12184,9337,32,0.35
888,2025-08-13,10153,34073,17,0.4
889,2025-01-23,90305,12230,36,0.64
890,2025-04-25,136360,19278,25,1.65
891,2024-12-16,31121,27394,49,0.98
892,2024-11-14,38073,30292,22,1.14
893,2025-01-10,26256,39553,35,2.08
894,2024-12-18,82959,4341,40,0.36
895,2024-11-08,2411,19592,22,4.44
896,2025-06-13,50689,44906,48,3.03
897,2025-03-18,45036,1892,45,0.8
898,2025-06-05,13009,45940,18,0.12
899,2025-09-09,79227,14845,10,0.39
900,2024-12-13,111412,4266,31,0.49
901,2025-04-01,45667,37576,18,0.04
902,2025-10-24,118041,42461,43,0.04
903,2025-07-02,80272,6840,41,0.54
904,2024-12-06,78974,35303,24,1.94
905,2025-08-07,6674,861,36,2.76
906,2025-06-21,77730,35694,32,0.91
907,2025-04-16,22465,31758,21,1.32
908,2025-01-16,137649,40378,40,1.58
909,2025-08-12,98695,39697,33,1.14
910,2025-01-08,97930,41356,40,0.13
911,2025-06-23,99960,31815,20,2.11
912,2025-04-29,52838,41106,36,2.22
913,2025-10-11,78162,4483,35,0.21
914,2025-09-16,96900,20042,38,0.66
915,2024-11-16,102957,39952,33,1.37
916,2025-09-22,29214,45034,31,2.72
917,2025-01-08,28181,6261,32,0.04
918,2025-04-02,8738,23431,26,5.12
919,2025-04-29,26093,1504,32,0.58
920,2024-11-21,9574,5865,27,0.98
921,2025-08-28,6527,4315,41,0.44
922,2025-08-11,49287,12889,28,0.52
923,2024-12-11,101098,5111,34,1.48
924,2025-01-20,80233,41138,11,2.08
925,2025-02-18,101842,43809,43,0.8
926,2025-09-08,125646,1071,50,2.52
927,2025-05-16,43216,36324,37,0.58
928,2025-02-04,23624,24805,25,0.12
929,2025-08-31,40364,16553,13,0.71
930,2025-08-09,29149,13230,34,2.1
931,2025-01-29,53148,35884,40,0.17
932,2025-01-13,11308,9294,46,1.34
933,2024-12-19,23489,31850,33,1.32
934,2024-11-20,119339,7662,44,4.71
935,2025-06-25,108582,34739,50,0.34
936,2025-04-11,141783,40075,35,1.27
937,2025-11-04,13639,28543,41,0.33
938,2025-09-25,59011,18472,26,0.56
939,2025-02-03,129400,8625,32,0.47
940,2025-02-13,51713,25947,19,1.16
941,2025-07-16,93719,7853,36,3.74
942,2025-07-25,149567,31591,36,0.44
943,2025-01-10,144002,15491,51,0.8
944,2024-12-08,5568,10839,31,0.99
945,2025-08-05,5320,42426,35,0.59
946,2025-08-03,87403,5924,40,0.34
947,2025-09-06,131306,23086,30,1.08
948,2025-02-24,23619,41971,23,0.2
949,2025-02-13,128324,5430,33,0.74
950,2025-10-12,136043,49450,27,0.57
951,2025-02-15,76074,48254,42,0.42
952,2025-11-05,95617,600,15,3.33
953,2025-02-15,17056,34588,25,5.19
954,2025-04-06,36828,1754,44,1.58
955,2025-04-28,137753,43436,27,0.65
956,2024-11-07,115752,12492,26,0.73
957,2025-04-21,126636,3334,35,0.99
958,2025-06-29,90188,15918,50,1.02
959,2025-07-01,32586,29278,38,0.7
960,2025-10-26,51156,132,39,2.18
961,2025-03-16,97633,44139,33,3.17
962,2025-07-19,34487,18633,22,0.18
963,2024-11-24,10198,43441,40,0.24
964,2025-03-07,47076,8509,42,0.93
965,2025-10-08,90925,6511,21,1.4
966,2025-03-03,59610,35601,28,1.73
967,2025-08-12,4020,32556,35,6.33
968,2025-10-18,127317,7461,31,0.07
969,2025-08-24,118671,13815,36,1.92
970,2025-05-10,3894,5450,31,0.86
971,2025-07-12,125268,17418,27,0.51
972,2024-11-11,21116,11866,22,2.53
973,2025-02-02,10815,4950,25,1.91
974,2025-02-18,108850,38203,27,0.08
975,2025-09-25,21995,20906,28,0.83
976,2025-02-16,137268,22767,43,0.11
977,2025-07-26,83812,40422,38,1.75
978,2025-08-20,31472,2789,25,1.0
979,2024-11-13,65201,20597,44,0.21
980,2025-04-06,141454,45529,50,0.42
981,2025-05-05,88229,23290,21,0.81
982,2025-01-27,86028,28201,50,2.25
983,2024-12-04,103153,28031,31,2.93
984,2025-08-04,109177,17467,35,0.66
985,2025-01-05,143615,15257,38,0.11
986,2024-12-25,136732,5717,33,0.48
987,2025-10-30,124093,27730,35,3.55
988,2025-01-04,47161,44650,34,0.07
989,2024-12-08,95271,27921,59,2.85
990,2025-03-18,130597,45550,23,0.8
991,2025-10-22,20521,11381,29,1.51
992,2025-03-19,86648,37961,23,3.85
993,2025-04-02,83201,9433,27,0.26
994,2025-08-09,132660,20905,21,1.52
995,2025-04-19,66156,31082,43,0.11
996,2025-04-01,4016,40974,20,0.1
997,2025-08-04,32865,9166,27,0.86
998,2025-09-20,2117,43014,36,0.9
999,2025-05-13,70522,49027,28,1.28
1000,2025-06-27,90580,9402,35,1.8
1001,2025-08-03,84700,19284,44,1.43
1002,2025-10-30,146303,42709,27,0.74
1003,2025-04-20,15639,5355,43,2.06
1004,2025-06-29,84718,6543,54,1.84
1005,2025-06-14,86414,46825,25,0.58
1006,2025-05-27,14257,23596,40,0.58
1007,2025-08-27,70196,15803,23,2.05
1008,2025-05-06,70068,27016,22,1.31
1009,2025-04-30,110330,30870,56,0.09
1010,2025-09-17,72736,23039,31,0.09
1011,2024-11-22,105354,21221,34,6.31
1012,2025-10-19,120110,9297,35,0.84
1013,2025-04-14,87316,11405,46,4.51
1014,2025-08-06,19984,40318,10,0.03
1015,2025-01-03,101112,8807,46,2.07
1016,2025-02-01,100234,27045,36,1.76
1017,2025-02-04,58405,48902,19,0.31
1018,2025-06-19,134434,21198,29,0.76
1019,2025-03-07,77686,32889,34,0.13
1020,2025-08-01,75115,48913,31,6.79
1021,2025-05-25,90950,43587,30,1.33
1022,2025-07-05,65196,30370,52,0.53
1023,2025-07-01,133814,23836,43,1.91
1024,2024-11-22,111579,219,42,0.2
1025,2025-08-29,82910,31597,24,0.82
1026,2025-06-19,72317,35428,62,0.46
1027,2025-01-17,59748,17386,10,0.52
1028,2025-03-15,44705,11547,37,0.86
1029,2025-05-18,89706,16166,52,1.26
1030,2025-08-16,95674,950,35,0.12
1031,2025-03-18,46363,3537,32,2.2
1032,2024-12-07,47532,26519,37,0.7
1033,2024-12-04,92699,37895,40,0.63
1034,2024-11-12,26380,9607,45,0.82
1035,2025-07-09,7875,3843,45,1.48
1036,2025-08-13,87614,30647,54,0.49
1037,2025-01-24,9726,44513,19,1.14
1038,2025-10-28,12287,35086,40,0.41
1039,2025-07-25,16820,28205,26,2.14
1040,2025-01-27,127756,3239,20,0.66
1041,2025-10-06,131842,40530,40,1.71
1042,2025-08-03,97053,18580,32,2.94
1043,2025-08-03,81147,3975,34,1.31
1044,2025-10-10,61681,20901,30,1.12
1045,2024-12-23,119145,39751,50,0.2
1046,2025-03-19,57326,46158,22,7.53
1047,2025-03-23,2307,47270,29,1.05
1048,2025-04-20,148042,44712,33,0.46
1049,2025-03-05,81319,21668,20,0.79
1050,2025-06-15,31649,2770,22,2.34
1051,2024-12-16,24734,39862,46,1.63
1052,2025-04-19,124896,48027,44,1.2
1053,2025-02-28,102015,35759,27,0.23
1054,2025-07-31,83286,23365,33,0.46
1055,2025-10-05,321,9876,46,1.06
1056,2025-03-05,118757,4882,34,0.08
1057,2025-01-10,8358,11813,35,0.69
1058,2025-10-11,14720,6245,23,4.19
1059,2025-02-21,91752,20001,31,2.25
1060,2025-08-10,115130,39901,38,3.73
1061,2024-12-28,52625,11508,48,2.32
1062,2024-11-13,55021,19855,41,0.41
1063,2024-12-01,20826,10441,29,1.81
1064,2025-06-20,30541,36817,27,0.93
1065,2024-12-13,4016,36906,28,0.05
1066,2025-09-17,137546,42103,37,0.27
1067,2025-03-03,66122,14006,45,0.74
1068,2025-05-08,18862,20790,40,1.01
1069,2025-07-03,142918,47563,41,0.29
1070,2025-05-22,122330,40706,48,5.25
1071,2025-09-24,23426,45540,46,1.1
1072,2025-02-09,33394,17888,36,1.49
1073,2025-08-06,122920,26819,45,0.19
1074,2025-03-23,102361,44343,23,1.44
1075,2025-10-11,136188,13924,49,1.1
1076,2025-04-03,62711,14071,36,0.24
1077,2025-09-30,148856,34027,44,1.7
1078,2025-05-10,80641,44421,26,0.21
1079,2025-07-10,59567,4181,53,3.75
1080,2025-06-15,48948,44186,48,3.82
1081,2025-08-26,87838,41997,34,2.21
1082,2025-02-17,36029,16399,19,3.67
1083,2024-12-19,143348,15093,33,1.17
1084,2025-07-24,62351,10632,14,0.18
1085,2025-04-18,145995,12675,34,1.74
1086,2024-11-21,72998,8368,36,0.45
1087,2025-08-29,116804,25950,46,0.5
1088,2024-11-11,139564,15178,31,0.57
1089,2025-03-26,60237,47008,24,0.79
1090,2024-12-02,73150,28947,22,1.8
1091,2025-01-20,104689,34447,44,1.35
1092,2025-05-13,33676,28386,22,0.12
1093,2024-12-21,74787,40746,41,2.02
1094,2025-02-23,7639,20353,44,3.4
1095,2025-06-19,26636,27596,43,1.7
1096,2025-09-23,30387,23931,36,0.79
1097,2025-08-18,80707,20,21,1.41
1098,2025-01-21,55628,18389,25,1.12
1099,2025-03-23,8634,12641,35,1.09
1100,2025-11-02,76380,30440,26,0.83
1101,2025-10-05,127046,33707,33,0.72
1102,2025-03-30,14444,23189,41,3.39
1103,2025-10-12,2210,18254,52,0.5
1104,2025-08-31,40357,10696,28,0.36
1105,2025-06-02,63694,16454,39,1.52
1106,2025-07-03,134091,20603,33,0.64
1107,2024-12-26,45681,19576,21,0.92
1108,2025-06-08,84961,21831,33,0.86
1109,2025-08-18,44817,16502,32,2.92
1110,2025-07-27,131172,21807,40,2.38
1111,2024-11-14,84964,32615,40,0.17
1112,2025-01-27,91369,3855,38,2.75
1113,2024-12-06,133280,16319,49,2.43
1114,2025-04-24,123756,30372,25,0.17
1115,2025-02-14,42948,19013,51,1.85
1116,2025-03-07,93021,44789,40,0.59
1117,2025-03-26,97005,43054,46,1.12
1118,2025-08-31,48885,30755,43,0.47
1119,2025-01-07,74981,41279,35,3.22
1120,2025-03-10,102119,40290,10,0.02
1121,2025-10-26,33803,30615,29,1.7
1122,2025-08-09,44166,31611,23,0.43
1123,2025-03-26,46731,25561,34,2.79
1124,2025-02-06,136604,24676,44,1.57
1125,2024-12-07,126628,24512,51,2.88
1126,2024-12-18,12744,49537,28,1.48
1127,2025-07-19,56071,16488,32,2.6
1128,2025-03-27,37668,42677,33,2.75
1129,2025-09-04,12061,39777,29,0.49
1130,2025-08-22,21278,12741,13,1.14
1131,2025-02-12,28997,3013,28,1.25
1132,2024-12-22,70394,27300,28,1.83
1133,2025-08-04,45955,40320,33,0.94
1134,2025-08-07,104221,25808,16,1.26
1135,2024-12-25,1283,6264,44,0.04
1136,2025-02-25,128811,42358,21,2.94
1137,2025-01-06,149367,15451,35,1.87
1138,2025-06-04,56813,11785,36,0.72
1139,2025-06-04,59052,23956,39,0.06
1140,2025-11-01,121130,43959,32,0.68
1141,2025-06-19,122241,9561,29,4.25
1142,2025-02-08,60827,11391,33,1.55
1143,2025-10-06,116132,27079,39,1.13
1144,2024-11-22,97479,11459,40,0.55
1145,2025-05-04,34645,8623,37,0.08
1146,2024-12-24,127569,19128,28,0.66
1147,2025-10-18,132574,8169,35,0.92
1148,2024-12-05,25352,2758,31,0.76
1149,2024-12-27,100763,6298,29,0.56
1150,2025-02-15,132022,29919,40,0.6
1151,2025-09-05,11269,28186,36,0.1
1152,2025-01-04,65665,28062,33,4.88
1153,2025-05-29,58718,1639,42,1.04
1154,2025-01-02,97358,32649,43,1.85
1155,2025-09-12,111880,44762,42,0.68
1156,2025-05-02,33714,32164,33,0.04
1157,2025-07-01,24179,30750,29,0.29
1158,2025-08-01,32439,49414,37,0.66
1159,2025-06-23,38980,30962,36,0.03
1160,2025-04-12,46196,12664,36,3.36
1161,2025-05-12,73229,9830,51,1.65
1162,2025-08-08,98933,3624,19,0.78
1163,2025-04-07,108264,27018,22,1.0
1164,2024-11-21,27441,2605,34,1.74
1165,2025-05-02,97396,11665,37,1.01
1166,2025-01-14,36490,47496,42,0.34
1167,2025-10-16,39370,15150,30,5.59
1168,2025-05-31,53427,28247,37,2.59
1169,2024-11-13,68852,37571,26,0.42
1170,2025-07-15,135807,30886,51,2.25
1171,2025-03-16,82582,33469,38,0.46
1172,2025-08-10,2960,36698,47,0.37
1173,2025-01-21,135392,33486,25,3.79
1174,2025-07-08,103293,9854,30,3.63
1175,2025-10-24,149587,23792,35,0.02
1176,2025-03-17,46206,42802,39,1.63
1177,2025-01-22,24015,5733,49,1.73
1178,2025-03-18,84675,107,37,0.2
1179,2025-09-15,57686,15423,30,1.57
1180,2025-05-24,44934,42070,30,0.3
1181,2025-10-26,9249,42366,41,1.17
1182,2025-09-27,13134,42248,36,0.91
1183,2025-01-14,40145,5367,46,0.58
1184,2024-12-21,112374,19726,42,0.75
1185,2025-10-24,120127,44291,41,0.46
1186,2025-09-01,97773,39689,34,1.8
1187,2025-02-06,42548,17853,53,0.3
1188,2025-08-17,17553,23848,48,0.27
1189,2025-10-14,16331,31429,29,2.31
1190,2025-05-27,98893,35211,33,1.45
1191,2025-07-10,39784,45515,36,2.09
1192,2024-12-02,67705,6797,37,2.77
1193,2025-09-30,21461,8816,42,9.08
1194,2025-08-07,40133,31775,42,0.72
1195,2025-05-01,111749,28726,24,0.47
1196,2025-09-30,114852,382,29,2.41
1197,2025-01-04,58316,3954,40,0.68
1198,2025-02-02,6858,43882,49,4.41
1199,2025-05-29,75384,13372,39,0.19
1200,2025-07-10,99447,16089,27,0.64
1201,2025-02-16,29452,29267,46,0.07
1202,2025-10-13,87364,40626,35,1.0
1203,2025-07-09,79103,36387,24,1.33
1204,2025-10-07,114148,33300,28,1.02
1205,2025-09-29,41740,17325,49,0.0
1206,2025-10-21,2086,40639,36,0.77
1207,2025-04-30,149214,23023,26,0.57
1208,2025-07-13,29411,6409,25,0.36
1209,2025-04-27,76034,23469,19,0.1
1210,2025-03-09,96388,9403,52,0.15
1211,2025-08-17,145785,2047,41,0.54
1212,2025-07-07,111222,13410,37,2.84
1213,2025-08-14,83186,25062,34,2.44
1214,2024-12-28,115842,10546,37,2.2
1215,2025-10-15,143871,45770,49,0.4
1216,2025-01-06,83009,49300,34,1.78
1217,2024-12-20,49819,13266,36,1.38
1218,2025-01-11,44720,43932,25,2.47
1219,2025-09-17,18794,17959,38,0.1
1220,2025-08-17,112669,28418,39,1.25
1221,2024-11-07,137502,9808,29,0.39
1222,2025-04-04,73626,27467,47,0.88
1223,2025-08-26,35670,31078,54,2.73
1224,2024-12-13,95461,11905,36,0.77
1225,2025-09-22,58007,10275,53,0.73
1226,2025-03-08,126407,24896,35,0.43
1227,2024-12-02,135756,35456,25,1.11
1228,2025-02-20,105018,4644,46,2.45
1229,2025-01-26,130055,17821,26,0.41
1230,2024-12-19,133045,9714,27,0.61
1231,2025-01-12,104358,41892,24,1.13
1232,2025-04-04,46856,25505,32,0.11
1233,2025-03-29,62869,23357,43,0.15
1234,2025-04-09,101810,21286,27,1.32
1235,2025-01-23,66660,13414,31,0.55
1236,2025-07-23,79220,32143,39,0.17
1237,2025-02-13,116123,8411,33,3.06
1238,2025-03-23,113074,16930,27,0.74
1239,2024-11-28,138142,21289,27,0.19
1240,2025-07-30,48185,15982,32,0.88
1241,2024-12-30,5962,30842,36,2.97
1242,2025-09-19,213,35833,31,1.33
1243,2025-04-11,89914,5070,38,0.01
1244,2024-11-08,131770,29954,34,4.47
1245,2025-05-19,59329,6385,23,0.73
1246,2025-07-30,56868,33274,32,1.61
1247,2024-11-18,129052,43218,22,1.77
1248,2025-07-16,100606,49800,36,1.08
1249,2025-09-19,89036,22624,18,3.56
1250,2025-08-04,96020,9603,37,0.59
1251,2025-03-12,141925,41683,36,0.15
1252,2025-01-01,5207,36699,55,4.06
1253,2025-07-29,129638,41476,45,0.61
1254,2025-08-03,71605,35225,39,0.94
1255,2025-08-31,125456,19070,34,4.34
1256,2025-01-04,47877,23964,42,0.42
1257,2024-12-29,40988,49708,32,0.87
1258,2025-03-30,102643,16112,23,2.2
1259,2025-03-21,141674,25895,24,4.08
1260,2025-01-30,138022,5023,42,0.83
1261,2025-06-08,145482,31543,43,3.29
1262,2025-09-16,58283,1839,54,0.63
1263,2025-03-10,73808,33649,36,1.9
1264,2024-11-26,126910,22109,44,2.4
1265,2025-01-17,139749,42411,34,0.32
1266,2025-05-26,67620,6821,56,0.35
1267,2025-09-29,145758,43865,36,2.53
1268,2025-01-18,96831,13813,27,0.33
1269,2025-02-20,16963,18738,15,0.29
1270,2025-11-05,53198,30915,19,0.2
1271,2024-11-18,129585,42036,37,1.24
1272,2025-02-24,115864,17374,36,1.73
1273,2025-02-15,118026,47354,40,1.2
1274,2025-04-15,95837,3053,34,0.53
1275,2025-09-15,107546,33330,26,1.23
1276,2024-11-23,122866,43789,36,0.17
1277,2025-04-20,10520,5875,33,1.21
1278,2024-12-06,109472,42761,39,0.07
1279,2025-07-28,117295,29599,32,0.86
1280,2025-09-04,143317,22739,20,0.73
